"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
3475	"DEAD.LIKE.ME."	"http://www.rockit.it/deadlikeme"	"Band, Novara, Piemonte"	"1"	"Metal, Crossover, Post-Rock "	"url(/thumb700x250/foto/37920.jpg)"	"[""/user/deadlikeme""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""promo 2010"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13964.jpg"",""link"":""http://www.rockit.it/deadlikeme/album/promo-2010/13964""}]"
3476	"Deadburger"	"http://www.rockit.it/deadburger"	"Band, Firenze, Toscana"	"1"	"Rock, Elettronico, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/news/2-maggio-esce-nuovo-album-maisie"",""/recensione/7106/deadburger-ce-ancora-vita-su-marte"",""/recensione/2898/deadburger-stor1e"",""/user/nuvole""]"	"\n<div class=""content-rece""><p>Deadburger si muove sul confine tra sperimentazione e musica rock.</p> <p>Una no man&#x2019;s land dove convivono forma canzone e trance kraut.<br>\nForni a microonde e chitarre-vibratori.<br>\nPartiture di archi e nuova psichedelia.<br>\nElettronica come virus, che altera il DNA degli strumenti acustici ed elettrici.<br>\nDeadburger pubblica dischi solo quando ha qualcosa da dire. Quando comincer&#xE0; a ripetersi, si scioglier&#xE0;.<br>\nLa pi&#xF9; recente uscita discografica del gruppo &#xE8; &quot;La fisica delle nuvole&quot; (settembre 2013): tre nuovi album, ciascuno diverso dagli altri, ma parti di una stessa visione musicale<br>\nraccolti in un box con libretto di 64 pagine illustrato da Paolo Bacilieri.</p></div>\n"	"[{""name"":""La fisica delle nuvole - CD2 - Microonde / Vibroplettri"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23231.jpg"",""link"":""http://www.rockit.it/deadburger/album/la-fisica-delle-nuvole-cd2-microonde-vibroplettri/23231""},{""name"":""La fisica delle nuvole - CD1 - Puro Nylon (100%)"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23211.jpg"",""link"":""http://www.rockit.it/deadburger/album/la-fisica-delle-nuvole-cd1-puro-nylon-100/23211""},{""name"":""La fisica delle nuvole - CD3 - DEADBURGER"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23232.jpg"",""link"":""http://www.rockit.it/deadburger/album/la-fisica-delle-nuvole-cd3-deadburger/23232""},{""name"":""C'è ancora vita su Marte"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7106.jpg"",""link"":""http://www.rockit.it/deadburger/album/ce-ancora-vita-su-marte/7106""},{""name"":""S.t.O.r.1.e."",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/2898.jpg"",""link"":""http://www.rockit.it/deadburger/album/stor1e/2898""}]"
3477	"Deadline"	"http://www.rockit.it/deadline"	"Band, Lombardia"	"0"	"Metal "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Take A Good Look"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/31219.jpg"",""link"":""http://www.rockit.it/deadline/album/take-a-good-look/31219""},{""name"":""Getting Serious"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/31221.jpg"",""link"":""http://www.rockit.it/deadline/album/getting-serious/31221""},{""name"":""Back For More"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/31220.jpg"",""link"":""http://www.rockit.it/deadline/album/back-for-more/31220""}]"
3478	"DEADLY KISS"	"http://www.rockit.it/deadlykiss"	"Band, brain death (FE), Emilia Romagna"	"0"	"Stoner, Grunge, Hard Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/deadlykiss""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""brainwash singles"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13494.jpg"",""link"":""http://www.rockit.it/deadlykiss/album/brainwash-singles/13494""}]"
3479	"Deadly Tide"	"http://www.rockit.it/deadlytide"	"Band, PIOMBINO (LI), Toscana"	"2"	"Rock, Hard Rock, Acustico "	"url(/thumb700x250/foto/113440.jpg)"	"[""/recensione/5346/deadly-tide-sexy-shock"",""/user/deadlytide""]"	"\n<div class=""content-rece""><p>From Tuscany come Deadly Tide a band made up of 4 guys who loves hard &amp; heavy music.The band&apos;s style is strongly influenced by American and European melodic &amp; hard rock bands. For more informations visit our web site <a href=""http://www.deadlytide.it"" target=""_blank"" rel=""nofollow"">www.deadlytide.it</a> or follow us on Facebook YouTube Instagram &amp; Twitter (#deadlytide)<br>\nSO FASTEN YOUR SEATBELTS AND ENJOY THE TIDE!!!</p></div>\n"	"[{""name"":""Tales around the campfire"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30499.jpg"",""link"":""http://www.rockit.it/deadlytide/album/tales-around-the-campfire/30499""},{""name"":""8Th Deadly Sin"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30498.jpg"",""link"":""http://www.rockit.it/deadlytide/album/8th-deadly-sin/30498""},{""name"":""Smoke and Mirrors"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9827.jpg"",""link"":""http://www.rockit.it/deadlytide/album/smoke-and-mirrors/9827""},{""name"":""Sexy Shock"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5346.jpg"",""link"":""http://www.rockit.it/deadlytide/album/sexy-shock/5346""}]"
3480	"Deadpeach"	"http://www.rockit.it/deadpeach"	"Band, Cattolica (RN), Emilia Romagna"	"2"	"Stoner, Rock, Psichedelico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/14346/deadpeach-2"",""/news/esce-nuovo-album-deadpeach""]"	"\n<div class=""content-rece""><p>www.deadpeach.com</p> <p>Deadpeach<br>\nfrom Italy<br>\nrock stoner psychedelic<br>\n<br>\nDeadpeach : groove and psychedelic atmospheres , liquid and full guitar solos,<br>\nrich bass lines and hypnotic drums .<br>\nA rush into the sidereal space in a vortex of sound;<br>\na wild rock that moves between garage and blues, based on the overflowing fuzz  and a dose of drugged/spaced psychedelia.<br>\n<br>\nCurrrent line up:<br>\nFederico Tebaldi drums, Mrsteveman bass,<br>\nGiovanni Giovannini guitar voice, Daniele Bartoli guitar.<br>\n<br>\nLabels;nasoni records, godownrecords<br>\n<br>\nDistribution :<br>\nItaly : Audioglobe<br>\nEurope : Clearspot, kosmikartifactz<br>\nUSA : allthatisheavy<br>\nAustralia: Squirrell Gripp Records(vinylpusher.net)<br>\n<br>\nAlbum release:<br>\n2007 : Psycle<br>\n2011 : 2<br>\n2013 : Aurum<br>\n<br>\nvinyl 7&quot;<br>\n1998 : 2 in 4<br>\n2003 : old fuzz generatio</p></div>\n"	"[{""name"":""Aurum"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27487.jpg"",""link"":""http://www.rockit.it/deadpeach/album/aurum/27487""},{""name"":""2"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14346.jpg"",""link"":""http://www.rockit.it/deadpeach/album/2/14346""},{""name"":""psycle -formato cd digipack vinile e picturedisk-"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7387.jpg"",""link"":""http://www.rockit.it/deadpeach/album/psycle-formato-cd-digipack-vinile-e-picturedisk/7387""},{""name"":""Psycle"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5085.jpg"",""link"":""http://www.rockit.it/deadpeach/album/psycle/5085""},{""name"":""Old Fuzz Generation"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5083.jpg"",""link"":""http://www.rockit.it/deadpeach/album/old-fuzz-generation/5083""},{""name"":""Due in Quattro"",""date"":"" 1998 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5084.jpg"",""link"":""http://www.rockit.it/deadpeach/album/due-in-quattro/5084""}]"
3481	"Deadskincell"	"http://www.rockit.it/deadskincell"	"Band, Marche"	"0"	"Punk, Grunge "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
3482	"Deadstar Corrosion"	"http://www.rockit.it/deadstarcorrosion"	"Band, Abruzzo"	"0"	"Industrial, Elettronico, Dark "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/2597/deadstar-corrosion-nothingness"",""/user/deadstar""]"	"\n<div class=""content-rece""><p>Elettronica ed heavy rock &#xE8; ci&#xF2; che si pu&#xF2; trovare in questo piccolo progetto, nato ormai quasi due anni fa e in continuo cambiamento. &quot;Forse non sono nessuno, ma quello che senti &#xE8; quello che sono...&quot; -Danny of Deadstar Corrosion</p></div>\n"	"[{""name"":""Nothingness"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/deadstarcorrosion/album/nothingness/2597""}]"
3483	"Deaf Autumn"	"http://www.rockit.it/deafautumn"	"Band, Arce (FR), Lazio"	"0"	"Rock, Hardcore, Punk rock "	"url(/thumb700x250/foto/111164.jpg)"	"[""/recensione/30076/deaf-autumn-what-was-to-be-known"",""/user/DeafAutumn"",""/user/THISISCORE""]"	"\n<div class=""content-rece""><p>Trio Post-Hardcore con influenze punk e crossover</p> <p>I Deaf Autumn nascono in Autunno,tra Settembre e Ottobre del 2013. La band &#xE8; formata da musicisti che gi&#xE0; contano varie esperienze musicali sia alle spalle che attuali: tra queste ci sono i Knoxville e i Piano B per Davide Ricci (chitarra e voce),i Faunalia,Back To Noise e Fall To Reborn per Davide Torti (basso e voce) e i Dioniso per Davide Ciccarelli (batteria). Questo casualissimo ensemble di omonimi viene fuori come band dalle menti dei due cantanti Ricci e Torti,che da anni sognavano di poter fare un progetto musicale del genere insieme senza mai aver avuto la possibilit&#xE0; spazio-temporale di realizzarlo. Dopo l&apos;ok del batterista Ciccarelli finalmente la band entra in saletta e inizia a sfornare brani che rasentano il genere post-hardcore con influenze punk,crossover. Dopo una manciata di prove,il trio passa attraverso il battesimo del fuoco esibendosi live in alcuni locali della loro zona destando subito molto interesse e apprezzamento da parte del pubblico. A Febbraio 2014,i Deaf Autumn decidono cos&#xEC; di registrare un brano per avere un degno biglietto da visita digitale. Dopo un breve periodo di &quot;audizioni&quot; di studi di registrazione (attraverso la pubblicazione di due dei brani in home recording) la band entra nello studio di Federico Garofali che si &#xE8; proposto per registrare i pezzi dell&apos;ep nel suo SQUARING THE CIRCLE studio ad Arnara (FR). Il trio esce con un EP di 4 tracce di alto livello di produzione che nulla ha da invidiare a studi d&apos;oltreoceano. Di queste 4 tracce ne viene scelta una con cui i Deaf Autumn gireranno un video con i ragazzi della BenchBoxHeart,il brano &#xE8; ovviamente &quot;Get Inside Of Me&quot; e dopo appena un mese di attivit&#xE0; su Youtube il video raggiunge le 10.000 visualizzazioni. <br>\nNel Dicembre del 2014,a soli due mesi dall&apos;uscita del video ufficiale,i Deaf Autumn trovano un accordo con l&apos;etichetta genovese &quot;THIS IS CORE&quot;,firmano e rientrano in studio per terminare le registrazioni di un album che uscir&#xE0; in Primavera 2015 proprio sotto questa etichetta.<br>\n<br>\nDeaf Autumn is a power-trio band born in autumn 2013 by a gathering of old-friends musicians aiming a post-hardcore project long time in stand-by mode. After a few month of reharsal,songwriting and live shows,the band entered the studio to record a 4 tracks EP and suddenly after,a video of the song &quot;Get Inside Of Me&quot;,which has been released on October 2nd and hit over 10.000 views in only a month. In December 2014 the band signed to join the roster of &quot;THIS IS CORE&quot; label and entered the recording studio again to finish the full length album that will be released in Spring 2015.</p></div>\n"	"[{""name"":""What Was To Be Known"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30076.jpg"",""link"":""http://www.rockit.it/deafautumn/album/what-was-to-be-known/30076""},{""name"":""Deaf Autumn"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27333.jpg"",""link"":""http://www.rockit.it/deafautumn/album/deaf-autumn/27333""}]"
3484	"Deaf Cities"	"http://www.rockit.it/deafcities"	"Band, SAREGO (VI), Veneto"	"0"	"Indie, Folk "	"url(/thumb700x250/foto/74487.jpg)"	"[""/recensione/22251/deaf-cities-the-infinite-travelling"",""/user/AlexLuis""]"	"\n<div class=""content-rece""><p>I Deaf Cities sono un duo indie/folk composto dagli &quot;emigranti&quot; vicentini Alessandro Luisetto e Paolo Montagna. Alessandro si &#xE8; trasferito a Cavalese (TN) e Paolo a Milano ed entrambi viaggiano in tutta Italia ed Europa per lavoro. I due, amici d&#x2019;infanzia e provenienti dallo stesso piccolo paese di provincia (Meledo di Sarego), dedicano i ritagli di tempo libero a fare musica assieme. Suonare, comporre e registrare diventa cos&#xEC; un modo per ricaricare le batterie, esprimersi e comunicare che va al di l&#xE0; delle serate passate in gruppo davanti a una birra. Entrambi provengono da precedenti esperienze (in band punk/HC e rock) ma non hanno mai collaborato tra loro pur conoscendosi da una vita. Il progetto nasce dalla voglia di Alessandro di non chiudere in un cassetto le canzoni composte per chitarra acustica/ukulele/armonica e voce dopo il trasferimento in trentino e Paolo si rivela da subito il partner ideale per la sua calda voce e per l&apos;apporto di idee originali. <br>\nCos&#xEC; nel giro di pochi mesi nasce spontaneamente &quot;the infinite travelling&quot;, una sorta di diario della vita e soprattutto dei viaggi degli ultimi anni, una raccolta di facce incrociate nelle stazioni, di libri letti e musica ascoltata durante le attese, un concentrato di nostalgia di casa e di incapacit&#xE0; di restare fermi in un unico posto. Registrate badando al sodo, senza tanti fronzoli, le canzoni di questo album vogliono essere destinate a chi ascolta l&apos;ipod guardando fuori dal finestrino di un treno o di un aereo o guidando un&apos;auto per tornare a casa da un lungo viaggio. <br>\nIl disco ha la grande fortuna di avere anche come ospiti dei musicisti d&apos;eccezione come Stefano Negro (Steve Black band), che arricchisce quattro brani alternandosi tra il pianoforte e il suo mitico organo Hammond, e Matteo &quot;Ciube&quot; Tabacco (Dufresne) che suona il basso nella prima canzone del CD. <br>\n&quot;Ciube&quot;, nel suo Raptor Studio di Vicenza esegue anche un ottimo lavoro di mixaggio e mastering che consente ai Deaf Cities di ottenere il suono che si erano prefissati.</p></div>\n"	"[{""name"":""the infinite travelling"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/22251.jpg"",""link"":""http://www.rockit.it/deafcities/album/the-infinite-travelling/22251""}]"
