"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
575	"Alessio Zappala'"	"http://www.rockit.it/alessiozappala"	"Band, Liguria"	"0"	"Sperimentale, Rock, Elettronico "	"url(/thumb700x250/foto/2455.jpg)"	"[""/recensione/1824/alessio-zappala-mini-male""]"	"\n<div class=""content-rece""><p>Giovane &apos;elettro-cantautore&apos; ligure.</p></div>\n"	"[{""name"":""Mini(-)Male"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/1824.jpg"",""link"":""http://www.rockit.it/alessiozappala/album/mini-male/1824""}]"
576	"Alex Bandini"	"http://www.rockit.it/AlexBandini"	"Band, Pescara, Abruzzo"	"2"	"Cantautore, Pop, Indie "	"url(/thumb700x250/foto/87464.jpg)"	"[""/recensione/25511/alex-bandini-signore-e-signori-buonanotte"",""/user/AlexBandini""]"	"\n<div class=""content-rece""><p>Alex Bandini al secolo Alex Secone nasce a Atri (TE) nel 1986 e studia pianoforte moderno fin da giovanissimo. Scrive e canta le sue canzoni e nel 2012 firma per Seahorse il suo primo disco &#x201C;Piccole catastrofi&#x201D; con il moniker IlSogno IlVeleno. Il disco &#xE8; ben accolto dalla critica specializzata e dal pubblico.  <br>\nPorta la sua musica nell&#x2019;intero Belpaese e divide il palco con artisti importanti come Dimartino e Jens Lekmann. <br>\n&#x201C;Signore e signori buonanotte&#x201D; (New Model Label) &#x2013; omaggio all&#x2019;omonimo film collettivo del 1976 &#x2013; &#xE8; il primo disco di un nuovo inizio. <br>\nUn nuovo nome e una nuova attitudine al servizio di una storia potentissima da raccontare.<br>\nIl disco, uscito ufficialmente il 22 aprile 2014, si muove nel solco del classico cantautorato italiano con lo sguardo per&#xF2;, lucidissimo e fisso sull&#x2019;oggi, sul nostro tempo, sull&#x2019;Italia d&#x2019;inizio millennio. <br>\n&#xC8; un album dalla gestazione lunga, nel quale si avvertono le influenze dei punti fermi della canzone d&#x2019;autore italiana (Battisti, Dalla, De Gregori) ma anche delle pi&#xF9; interessanti espressioni autorali contemporanee (Baustelle, Virginiana Miller, Dente). <br>\nUndici tracce che spaziano per colori musicali e atmosfere sonore e risentono fortemente dell&#x2019;influenza di certe orchestrazioni morriconiane, ricercate grazie alla collaborazione con il compositore Gianluigi Antonelli, soprattutto nell&#x2019;ambito di quelli che furono i cosiddetti spaghetti-western.<br>\n<br>\n<a href=""http://twitter.com/Alex_Bandini"" target=""_blank"" rel=""nofollow"">http://twitter.com/Alex_Bandini</a><br>\n<a href=""http://www.youtube.com/user/AlexBandiniOfficial"" target=""_blank"" rel=""nofollow"">http://www.youtube.com/user/AlexBandiniOfficial</a><br>\n<a href=""http://alexbandini.tumblr.com/"" target=""_blank"" rel=""nofollow"">http://alexbandini.tumblr.com/</a></p></div>\n"	"[{""name"":""Signore e signori buonanotte"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25511.jpg"",""link"":""http://www.rockit.it/AlexBandini/album/signore-e-signori-buonanotte/25511""}]"
577	"Alex Britti"	"http://www.rockit.it/alexbritti"	"Band, Lazio"	"1"	"Cantautore, Pop, Blues "	"url(/thumb700x250/foto/77584.jpg)"	"[""/news/premio-amnesty-international-italia-diritti-umani"",""/news/storia-blues-italiano-adriano-viterbini"",""/articolo/sanremo-2015-prima-serata-tiziano-ferro""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Bene così"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32182.jpg"",""link"":""http://www.rockit.it/alexbritti/album/bene-cosi/32182""},{""name"":"".23"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alexbritti/album/23/32033""},{""name"":""Festa"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alexbritti/album/festa/31059""},{""name"":""Festa"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alexbritti/album/festa/31062""},{""name"":""3"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/31058.jpg"",""link"":""http://www.rockit.it/alexbritti/album/3/31058""},{""name"":""La vasca"",""date"":"" 2000 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alexbritti/album/la-vasca/31061""},{""name"":""It.Pop"",""date"":"" 1998 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alexbritti/album/itpop/31060""},{""name"":""Altre Canzoni"",""date"":"""",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/alexbritti/album/altre-canzoni/32051""}]"
578	"Alex Cambise"	"http://www.rockit.it/alexcambise"	"Band, Pavia, Lombardia"	"1"	"Cantautore, Rock, Folk "	"url(/thumb700x250/foto/68504.jpg)"	"[""/recensione/14180/alex-cambise-tre-vie-per-un-respiro"",""/user/AlexCambise""]"	"\n<div class=""content-rece""><p>Rock Guitarist and Songwriter</p> <p>Nasce nel 1975 a Milano, nel 1988 inizia lo studio della chitarra da autodidatta, nel 1990 intraprende lo studio della chitarra classica con il M&#xB0; Marco Taio (Alirio Diaz).<br>\nNel 1991 fonda il gruppo Rock blues &#x201C;B.K.p.D.&#x201D; con i quali incide &#x201C;Se non ci fanno casini in dogana&#x2026;&#x201D; (1997).<br>\nNel 1996 studia chitarra Jazz con il M&#xB0; Giovanni Monteforte, e suona nel gruppo di musica Jazz della civica scuola di Musica di Trezzano sul Naviglio, diretta dal M&#xB0; Massimo Maltese.<br>\nDal 1996 al 2000 insegna musica al carcere minorile &#x201C;C.Beccaria&#x201D; di Milano. <br>\nNel 1999 co-produce con Walter Lupi &#x201C;Il Tempo Si &#xE8; Fermato&#x201D;, cd di canzoni scritte e registrate con i ragazzi reclusi.<br>\nNel 2000 fonda il progetto &#x201C;Astrea&#x201D; con la vocalist Jazz Lisa Petti, e con il brano &#x201C;Riverberi&#x201D;, di sua composizione, arriva alle finali nazionali dell&#x2019;accademia della canzone di San Remo.<br>\nNel 2003 entra a far parte dello staff di Massimo Priviero, con il quale registra &#x201C;Testimone&#x201D; (2003-Edel), &#x201C;Dolce Resistenza&#x201D; (2006-Universal), &#x201C;Rock &amp; Poems&#x201D;(2007-Universal), &#x201C;The Unbroken&#x201D; (Millenium-2008), &#x201C;Sulla Strada&#x201D; (2009-Universal), &#x201C;Rolling Live&#x201D; (2010-Universal) co-producendo e co-arrangiando gli ultimi cinque e scrivendo il brano &#x201C;Vincere&#x201D; (contenuto in &#x201C;Dolce resistenza&#x201D;) e &#x201C;Oh Jesus&#x201D; (contenuto in &#x201C;The Unbroken&#x201D;).<br>\nCollabora con Marco Ferradini per la produzione di brani destinati alla selezione per Sanremo 2006.<br>\nCollabora con  Eugenio Ban, producendo il suo disco d&#x2019;esordio &#x201C;Eugenio Ban&#x201D; (Duck record-2006).<br>\nLavorando al disco &#x201C;Puortame a cammen&#xE0;&#x201D; (Duck records-2008) di Maria Nazionale, collabora con Tullio De Piscopo.<br>\nProduce il q-disc d&#x2019;esordio del cantautore Icio Caravita.<br>\nProduce il singolo del cantautore Dario Gay &#x201C;La Grande Sete&#x201D;, (2008-AnywayMusic).<br>\nNel 2009 arrangia, produce due brani, cantati da Massimo Priviero, che finiscono in due compilation edite dai &#x201C;Dischi del Tenco&#x201D;, ovvero:<br>\n&#x201C;Rosa dei venti&#x201D; tratto da &#x201C;Bardoci&#x201D;;<br>\n&#x201C;Voglio un blues&#x201D; tratto da &#x201C;Quelle piccole cose&#x201D;;<br>\nNel 2010 esce &#x201C;Tre Vie Per Un Respiro&#x201D; primo album solista accolto molto bene da critica e pubblico.<br>\nNel 2011 esce &#x201C;Ognuno ha tanta storia&#x201D; (Edel) terzo album del cantautore Dario Gay che contiene due canzoni scritte da Cambise, e &#x201C;Human touch&#x201D; (Universal) del gruppo omonimo, dove Cambise suona chitarre, bassi e partecipa alla produzione. <br>\nCollabora con Lu Colombo, suonando chitarre acustiche, elettriche e mandolino nel suo album &#x201C;Molto Pi&#xF9; Di Un Buon Motivo&#x201D;. <br>\nNel Giugno dello stesso anno esce &#x201C;Carry On&#x201D; un 5 tracks EP in inglese per il mercato europeo.<br>\nNel 2012 esce il disco tributo a Woody Guthrie &#x201C;Better World Coming&#x201D;, inciso dal gruppo italo-inglese Lowlands, dove Cambise &#xE8; ospite suonando il mandolino in vari brani, inoltre produce il disco d&#x2019;esordio del cantautore Furio Suvilla, &#x201C;Bambola di plastica&#x201D;.<br>\nDal 2010 Alex Cambise collabora con il sito <a href=""http://www.guitarpub.it"" target=""_blank"" rel=""nofollow"">www.guitarpub.it</a>, recensendo dischi e tenendo la rubrica didattica &#x201C;&#xE8; chitarra?... arrangiamoci!&#x201D;.</p></div>\n"	"[{""name"":""L'Umana Resistenza"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20655.jpg"",""link"":""http://www.rockit.it/alexcambise/album/lumana-resistenza/20655""},{""name"":""Tre Vie Per Un Respiro"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14180.jpg"",""link"":""http://www.rockit.it/alexcambise/album/tre-vie-per-un-respiro/14180""}]"
579	"Alex Carpani"	"http://www.rockit.it/alexcarpani"	"Band, Emilia Romagna"	"0"	"Strumentale, Progressive, Elettronico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/alexcarpani""]"	"\n<div class=""content-rece""></div>\n"	"[]"
580	"alex dherin"	"http://www.rockit.it/dherin"	"Band, VENARIA (TO), Piemonte"	"1"	"Cantautore, Rock, Pop "	"url(/thumb700x250/foto/38486.jpg)"	"[""/recensione/13966/alex-dherin-risalendo-il-fiume"",""/user/dherin""]"	"\n<div class=""content-rece""><p>BIO ALEX DHERIN autore, musicista e cantante dalla voce originale, profonda e personale fonda il progetto artistico ALEX D&apos;HERIN che nasce nell&apos;assoluto rispetto della tradizione musicali del passato e dalle sue inevitabile sfumature di genere che vanno a delinearsi nella CANZONE D&apos;AUTORE (con influenze rock, blues, pop, jazz, swing) creando un&apos;atmosfera forte e sensibile, una vibrazione dritta al cuore&#x2026; una carezza sull&apos;anima! proponendo testi pungenti e sognanti, con musicalit&#xE0; originale, proposte in lingua italiana. Il progetto musicale nasce nel 2006 dalla volont&#xE0; di Alex D&apos;herin , che dopo aver suonato in diverse e importanti formazioni della scena musicale piemontese e dopo aver collaborato in produzioni e formazioni di diversi generi musicali, decide di creare e proporre un repertorio di brani inediti (qui il suo debutto come cantante dei propri brani) di cui e&apos; autore della parte musicale e letteraria . Alex ha all&apos;attivo oltre 60 brani depositati presso la siae in qualita&apos; di autore musicale e letterario, svariati demo e diversi progetti artistici alle spalle ..con molti artisti della scena torinese provenienti da svariati generi musicali (southern rock, noise, blues, rock, cantautoriale, jazz). La musica di alex , e&apos; proposta da una base ritmica incalzante, estrosa e attenta, che crea un territorio musicale in cui le fantasiose chitarre si intrecciano, tra momenti virtuosi e note passionali... si inseguono..... lottano con sonorit&#xE0; incontaminate, poco artefatte ..tra orchestrazioni di archi.., hammond..e interventi di sax e fiati....e sottili percussioni...per un risultato finale di sicuro impatto, leggiadro, robusto, originale, in cui la calda voce di alex trova terreno fertile per l&apos;interpretazione genuina che favorisce sensibilit&#xE0; musicale e letteraria. INFO DETTAGLIATE, FOTO E VIDEO SU <a href=""http://www.alexdherin.com"" target=""_blank"" rel=""nofollow"">www.alexdherin.com</a> <a href=""http://www.myspace.com/alexdherin"" target=""_blank"" rel=""nofollow"">www.myspace.com/alexdherin</a> (possibilita&apos; di ascoltare canzoni) ALEX SI E&apos; ESIBITO PRESSO... **RADIO UNO RAI -TRASMISSIONE DEMO- ***TEATRO DELLA CONCORDIA -PRESENTAZIONE CD RISALENDO IL FUME- (TO) ***PREMIO LETTERARIO INEDIto con Eugenio Finardi e Flavio Oreglio (TO) ***FESTA DELLA MUSICA E DELLA CULTURA DI RIVOLI con los crittore mondadori FABIO GEDA ***TEATRO COLOSSEO (TO) ospite di sergio caputo ***TEATRO DELLA CONCORDIA (to) ospite di sergio caputo ***MAGAZZINO DI GILGAMESH (TO) ***LIVE AT FABRIK (FASTER) (TO) ***MAISON MUSIQUE (TO) ***TEATRO A VENTO (TO) ***CICO LOCO KERMESSE cico boom (TO) e tante altre manifestazioni</p></div>\n"	"[{""name"":""Risalendo il Fiume"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13966.jpg"",""link"":""http://www.rockit.it/dherin/album/risalendo-il-fiume/13966""}]"
581	"Alex Fornari"	"http://www.rockit.it/alexfornari"	"Band, Parma, Emilia Romagna"	"0"	"Rock "	"url(/thumb700x250/foto/106378.jpg)"	"[""/recensione/29333/alex-fornari-di-tutte-le-ferite"",""/user/SethBelavoure""]"	"\n<div class=""content-rece""><p>Dal punk degli Electric Nerves al cantautorato alternative</p> <p>Alex Fornari &#xE8; nato a Parma in un torrido venerd&#xEC; d&apos;agosto del 1962.<br>\nLa madre e il padre gestiscono una sala da ballo e il giovane cresce in una casa piena di dischi R&amp;B e libri di poeti della beat generation.<br>\nLa fantascienza &#xE8; la sua prima passione letteraria ed &#xE8; ispirato da questa che Alex inizia a scrivere racconti, incontra il rock e vive la neonata scena punk italiana.<br>\nNel 1977, a 15 anni, scrive, illustra, fotocopia e vende tra i banchi del liceo artistico che frequenta PUNK!, una delle prime fanzine italiane A 16 anni fonda la sua prima band, gli Electric Nerves, e crea la fanzine ufficiale della band, The Night. L&apos;anno successivo, la band cambier&#xE0; il nome in Pale TV e registrer&#xE0; un singolo, Night Toys (1980), e un album, Blue Agents (1981), con la storica etichetta Italian Records. Alex canta, suona chitarra e sassofono, &#xE8; autore con Blue Niagara di tutti i brani e autore di tutti i testi.<br>\nLa band, famosa per i live act di forte impatto visivo suoner&#xE0; in tutta Italia, arrivando anche ad aprire per i Simple Minds nel loro New Gold Dream tour del luglio 1983. Nel 1984, non disposto a scendere a compromessi con l&apos;industria discografica che vorrebbe addolcire suono e parole del gruppo, Alex autoproduce un nuovo singolo, Morti e Sepolti, che rappresenta un grido di rabbia contro l&apos;ottuso ambiente musicale nonch&#xE9; la fine del gruppo e l&apos;abbandono dalla scene da parte dell&apos;autore.<br>\nDurante questo periodo di pausa, nel 1986 fonda Art Force, una sorta di factory warholiana, dove lavora come copywriter e creative director con unteam di illustratori, fotografi, grafici e stilisti. Nella seconda met&#xE0; dei 90 riprende in mano la chitarra e compone il materiale che diverr&#xE0; il repertorio dei Portal Vein, band con la quale torna definitivamente alla musica.<br>\nDi tutte le ferite (2014) &#xE8; il suo primo album solista. Composto da 5 brani in italiano e 5 in inglese, l&#x2019;album vede la collaborazione, tra gli altri, di Blue Niagara e Whip, con Alex gi&#xE0; dai tempi degli Electric Nerves.</p></div>\n"	"[{""name"":""Di Tutte le Ferite"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29333.jpg"",""link"":""http://www.rockit.it/alexfornari/album/di-tutte-le-ferite/29333""}]"
582	"Alex Gerini"	"http://www.rockit.it/alexgerini"	"Band, Toscana"	"0"	"Rock, Pop, Blues "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/alexgerini""]"	"\n<div class=""content-rece""></div>\n"	"[]"
583	"Alex Korvis "	"http://www.rockit.it/shineonfire"	"Band, New Jersey"	"0"	"Rock, Hard Rock, Trance "	"url(/thumb700x250/foto/41163.jpg)"	"[""/user/shineonfire""]"	"\n<div class=""content-rece""><p>Biografia Alex Korvis (Mores,Aho,Italia 23/01/74) &#xE8; un cantante rock italo-americano noto per aver prodotto negli anni passati piu&apos;album di successo.Cresce e vive a Mamunthanas (nell&apos;isola di Sardegna) nella sua tenuta/ranch,con la madre il padre e le sorelle, vivendo come un cow boy fino al trasferimento in Lombardia. Inizia il suo percorso artistico nel 1988 producendo insieme a P.Lyon &quot;I want you more&quot; brano PopDanceRock, che diventa subito celebre nelle discoteche e in molte radio.Nel 1990 produce &quot;Gimmy More&quot; &quot;Move it up&quot; &quot;Save me&quot; &quot;Another fight against myself&quot; &quot;Just a moment of you&quot; &quot;Into the move&quot; e conosce Jack,un RockTalent Scout che lo introduce nell&apos;hard rock viste le sue capacit&#xE0; tecniche canore di non poco valore. Entra nella band &quot;Spirits of night&quot; dove lascia il pubblico a bocca a perta per le sue doti naturali anche di danza tecnica moderna. Nel 1994 promuove la band &quot;Shineonfire&quot; dove ne rimane il frontman fino al 2007,producendo,fra le altre, il discusso singolo &quot;The king of my desire&quot; che racchiude e svela eventi passati e presenti del cantante Shardano. Ospite di molti programmi tv come &quot;Bivio&quot;,&quot;Salotto degli artisti&quot;,e altri importanti come nel passato &quot;Generazione x&quot;,Alex Korvis diventa un personaggio pubblico.Tra le altre notizie c&apos;e&apos; chi afferma di aver sentito che parteciper&#xE0; forse alla prossima edizione dell&apos;isola dei famosi. Amico di molti personaggi famosi e non della musica e della tv ,Alex preferisce passare da sempre inosservato,facendo il normale cliente di pub o come ordinario amico di tutti.Possiamo trovarlo spesso al Rock&amp;Roll di Milano o Rho,dove ha piacere di conoscere molte persone. Oggi Korvis procede nella sua carriera come solista in attesa di trovare nuovi elementi per una nuova formazione solida e determinata. Si parla di Sanremo Rock o festival vari che Alexyo,(cosi conosciuto dai pub),rivendica come trampolino di lancio per le band Rock,hard&amp;heavyrock emergenti italiane. A suo dire afferma :-&quot;L&apos;italia del rock ha bisogno di essere rilanciata ed approvata,non se ne puo&apos; piu&apos; dei soliti cantanti pop che cantano in modo depressivo e controproducente per le nuove generazioni&quot;;il mercato discografico deve capire che esistono talenti rock che hanno molto da insegnare a quelli Pop,hip pop,etc,anche come qualit&#xE0; canore.I ragazzi di oggi hanno bisogno di essere ascoltati e guidati verso una reale possibilit&#xE0; di riuscita. Programmi come &quot;x factor&quot; e &quot;Amici&quot; sono un pessimo esempio di quello che L&apos;italia puo&apos; artisticamente offrire&quot;. E noi a queste sue parole non possiamo dargli torto... continua... Influenze Scorpions,Skid Row,Metallica,Led Zeppelin,Kiss,Dokken. Alex Korvis ai postumi dei concerti passati ha all&apos;attivo 20 anni di musica alle spalle. Conosciuto ormai anche nei pi&#xF9; reconditi pub d&apos;Italia ,continua il suo percorso con un nuovo album in lavorazione &quot;Fight&quot; di cui &#xE8; prevista l&apos;uscita in novembre. Amante dei pubs dove gli stili anni 80 tornano ad echeggiare come ad esempio il &quot;Rock and Roll&quot; pub di Milano, Alex Korvis lo frequenta molto apertamente bensi qualcuno non perde l&apos;occasione di incontrarlo dal vivo. Visitate l&apos;Official FanClub : <a href=""http://www.alexkorvis.fan-club.it"" target=""_blank"" rel=""nofollow"">www.alexkorvis.fan-club.it</a></p></div>\n"	"[{""name"":""No more way"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/shineonfire/album/no-more-way/13499""},{""name"":""Dark eyes in my mind"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12780.jpg"",""link"":""http://www.rockit.it/shineonfire/album/dark-eyes-in-my-mind/12780""},{""name"":""Impression Love-Rock Remix Dance Version "",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11934.jpg"",""link"":""http://www.rockit.it/shineonfire/album/impression-love-rock-remix-dance-version/11934""},{""name"":""Just a Reason - Alex Korvis"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/9078.jpg"",""link"":""http://www.rockit.it/shineonfire/album/just-a-reason-alex-korvis/9078""},{""name"":""Like a mistery"",""date"":"" 1994 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8843.jpg"",""link"":""http://www.rockit.it/shineonfire/album/like-a-mistery/8843""},{""name"":""Into the night"",""date"":"" 1990 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8842.jpg"",""link"":""http://www.rockit.it/shineonfire/album/into-the-night/8842""}]"
584	"Alex Montana"	"http://www.rockit.it/alexmontana"	"Band, Veneto"	"0"	"Rock, Pop, Blues "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
