"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
66	"1984"	"http://www.rockit.it/thenameofmybandis1984"	"Band, Torino, Piemonte"	"3"	"Psichedelico, Indie, Acustico "	"url(/thumb700x250/foto/45878.jpg)"	"[""/user/thenameofmybandis1984""]"	"\n<div class=""content-rece""><p>1984 (&#xE8;) (o &#xE8; stata) (o sar&#xE0;) una one-man-band. Il progetto inizia nel 2005 per evitare il trabocco dei pezzi dalla memoria. Chiuso in camera da letto, inizia una febbrile attivit&#xE0; di registrazione. Attinge a piene mani dall&apos;esperienza psichedelica degli anni 60, senza dimenticare la lezione dei cantautori folk americani e le armonie tipiche del pop inglese. &quot;Ritorno a casa in un pomeriggio estivo&quot; del 2005 &#xE8; il risultato di queste prime sperimentazioni: una raccolta di brani primordiali principalmente acustici. Le registrazioni riprendono a fine anno e proseguono per tutto il 2006. Il 2007 vede la luce &quot;Matite spuntate&quot; su Muertepop Records, caratterizzato da suoni pi&#xF9; acidi e una maggiore enfasi sulla voce rispetto al precedente. Dopo un lungo riposo lontano da apparecchiature elettroniche, a fine 2008 nasce &quot;No cookies for breakfast&quot; su Trastienda, che rinsalda una vecchia amicizia come collaborazione ai testi. Nel 2010, grazie all&apos;incontro con Maltese, cantautore torinese, ha termine il confino sul web e ha inizio un&apos;attivit&#xE0; live dal suono scarno, in completa antitesi rispetto a quanto prodotto in studio, con la voce accompagnata dalla sola chitarra e da spruzzi di piano. Tutti gli album sono scaricabili gratuitamente su licenza Creative Commons (by/nc/sa) seguendo i link @myspace</p></div>\n"	"[{""name"":""no cookies for breakfast"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12557.jpg"",""link"":""http://www.rockit.it/thenameofmybandis1984/album/no-cookies-for-breakfast/12557""},{""name"":""Matite Spuntate"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/15756.jpg"",""link"":""http://www.rockit.it/thenameofmybandis1984/album/matite-spuntate/15756""},{""name"":""Ritorno A Casa In Un Pomeriggio Estivo"",""date"":"" 2005 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/15779.jpg"",""link"":""http://www.rockit.it/thenameofmybandis1984/album/ritorno-a-casa-in-un-pomeriggio-estivo/15779""}]"
67	"1hClean"	"http://www.rockit.it/1hclean"	"Band, Milano, Lombardia"	"0"	"Rock, Pop, Alternativo "	"url(/thumb700x250/foto/75656.jpg)"	"[""/user/nicola.cozzi.7""]"	"\n<div class=""content-rece""><p>Nicola Cozzi (voce e basso), Antonio Magrini (chitarra) e Stefano Cerri (batteria) si conoscono da sempre, ma &#xE8; la musica per prima ad unirli davvero. Nel 1994 comincia il percorso del trio che, con varie formazioni (Outrage, Sleep of Thetis, dEryl), sperimenta la propria vena artistica; i pezzi nascono sempe da ore di jam in sala prove, guadagnando cos&#xEC; un affiatamento non comune. Il progetto &quot;1hClean&quot; vede la luce nel 2008 quando Nicola comincia a esplorare un modo diverso di scrivere canzoni, pi&#xF9; intimo, che permette di raggiungere nuove sonorit&#xE0;. Il sound che ne esce &#xE9; dettato alla voglia di melodie piacevoli immerse un arrangiamento moderno che si avvicina al rock di formazioni quali Snow Patrol, Foo Fighters, OneRepublic, in cui l&apos;utilizzo dell&apos;elettronica permette di ampliare la gamma di sensazioni. Questo sound prende vita negli spettacoli live grazie alla lunga esperienza maturata su tantissimi palchi in tutta Italia; la variet&#xE0; del repertorio originale permette di avere momenti pi&#xF9; prettamente rock, altri pi&#xF9; riflessivi e anche qualche momento di improvvisazione, come se il palco fosse una sala prove.</p></div>\n"	"[{""name"":""The Journey"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/22557.jpg"",""link"":""http://www.rockit.it/1hclean/album/the-journey/22557""}]"
68	"1ne Day (One Day)"	"http://www.rockit.it/1nedayoneday"	"Band, Friuli Venezia Giulia"	"0"	"Hardcore, Nu-Metal, Post-Rock "	"url(/thumb700x250/foto/2581.jpg)"	"[""/intervista/e-mail-02-03-2004"",""/recensione/3008/redled-split-vol-2"",""/news/redled-split-vol2-none-of-us-1neday""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Redled split (vol. 2)"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/3008.jpg"",""link"":""http://www.rockit.it/compilation/redled-split-vol-2/3008""}]"
69	"1st Class Passengers"	"http://www.rockit.it/1stclasspassengers"	"Band, Lombardia"	"0"	"Rock, Funk "	"url(/thumb700x250/foto/88047.jpg)"	"[""/recensione/25429/1st-class-passengers-weapons-of-mass-distraction"",""/user/1stClassPassengers"",""/user/lucian.beierling""]"	"\n<div class=""content-rece""><p>I 1st Class Passengers nascono a Bergamo nel 2011 da alcuni degli ex componenti degli Addicted, gruppo rock che ha pubblicato due album e girato l&apos;Europa calcando importanti palchi internazionali. La band italo-londinese &#xE8; composta da: Lucian Beierling, cantante italo inglese e UK man di SplitGigs; Federico Fezzo Guarienti, chitarrista appassionato di spericolati lanci con paracadute da quote vertiginose; Stefano Armati, bassista e contrabbassista di formazione jazz e funk con la fissa per il groove; Luca Mazzola, batterista reduce da un lungo viaggio a Cuba dove si &#xE8; dedicato allo studio delle percussioni latine.<br>\nNel 2012 la band pubblica il primo Ep dal titolo &quot;$oul&quot;, registrato e prodotto presso Gotama Studios da Giovanni Spinotti, a seguito del quale la band intensifica la propria attivit&#xE0; live in Inghilterra, dove successivamente viene concepito e in parte registrato il nuovo Ep &quot;Weapons of Mass Distraction&quot;, in uscita a maggio 2014 con etichetta inglese Animal Farm e anticipato dal videoclip del singolo &quot;The Great Western Railway&quot;. Il loro sound &#xE8; alternative rock con una forte componente ritmica funk che trova nel variegato panorama musicale londinese costanti stimoli, filtrati e rielaborati dalla creativit&#xE0; e dal background di ciascun componente della band.</p></div>\n"	"[{""name"":""Weapons of Mass Distraction"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25429.jpg"",""link"":""http://www.rockit.it/1stclasspassengers/album/weapons-of-mass-distraction/25429""}]"
70	"2 a.m."	"http://www.rockit.it/2amtheband"	"Band, Senigallia (AN), Marche"	"1"	"Indie, Alternativo, Shoegaze "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/24585/2-am-songs-for-newborns-to-be"",""/recensione/21331/2-am-parallel-worlds"",""/recensione/17158/2-am-the-end-the-start"",""/user/2amtheband""]"	"\n<div class=""content-rece""><p>http://www.facebook.com/2a.m.OfficialPage</p> <p>I 2 a.m. sono un duo composto da Andrea Marcellini e Andrea Maraschi.<br>\n&#x201C;Songs for newborns to be&#x201D; &#xE8; il loro album di debutto, in uscita il 7 aprile 2014 per Isaac Gravity Records-5ive Roses.<br>\nIl disco dei 2 a.m. conferma l&#x2019;eclettismo del duo che, con talento e maestria, riesce a miscelare delicatezza vocale e melodie oniriche a chitarre stratificate e programmazioni elettroniche.<br>\nIl sound dei 2 a.m. dedica agli ascoltatori un viaggio emotivo tra alternative rock e shoegaze, psichedelica ed elettronica. E&#x2019; per questo motivo che qualsivoglia catalogazione ed omologazione delle loro sonorit&#xE0; risulta fuori luogo: le emozioni che il duo regala con il proprio sound mirano infatti alla sostanza, colpiscono i segreti pi&#xF9; nascosti e trasportano gli ascoltatori in un viaggio verso atmosfere intimiste, cullate da sonorit&#xE0; colme di intensit&#xE0;.</p></div>\n"	"[{""name"":""Songs for newborns to be"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24585.jpg"",""link"":""http://www.rockit.it/2amtheband/album/songs-for-newborns-to-be/24585""},{""name"":""Parallel Worlds"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21331.jpg"",""link"":""http://www.rockit.it/2amtheband/album/parallel-worlds/21331""},{""name"":""The End. The Start"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/17158.jpg"",""link"":""http://www.rockit.it/2amtheband/album/the-end-the-start/17158""}]"
71	"2 Così"	"http://www.rockit.it/2cosi"	"Band, Piemonte"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/samigo""]"	"\n<div class=""content-rece""></div>\n"	"[]"
72	"2 Pigeons"	"http://www.rockit.it/2pigeons"	"Band, Milano, Lombardia"	"23"	"Indie, Elettronico "	"url(/thumb700x250/foto/72720.jpg)"	"[""/news/inkubo-electronic-experience-festival-padova-giulio-favero"",""/recensione/18575/2-pigeons-retronica"",""/recensione/12313/2-pigeons-land"",""/user/2pigeons""]"	"\n<div class=""content-rece""><p>&quot;Kraut, electro, house, tecno, pop, jazz, trip-hop, ambient. Apply the label you prefer. Apply all of them if you want, or none.&quot; (Rockit)</p> <p>2Pigeons are an electronic duo based in Milan, Italy.<br>\nIn October 2008 they release their first self-produced EP 2Pigeons.  <br>\nThey share stages with Paolo Benvegn&#xF9;, Beatrice Antolini, Malika Ayane, Patti Pravo, Teresa De Sio, Rossana Casale, We Have Band, Dorfmeister, Otto Ohm and Alessio Bertallot. <br>\nIn 2009 they win the 2009 DEMO AWARD for best project of the year, a prize given by the national radio program Demo Radio1 Rai. In the summer of the same year they record their first full-length album Land. The album came out officially on January 8th for the independent label La Fabbrica Etichetta Indipendente. In April 2010 the video clip of their single Open Doors is presented in preview on web magazine XL, Repubblica and then selected for the Protoclip, Festival International du clip musical. On February 7th, 2012 their second album Retronica is released. Important Italian musicians like Roy Paci, Giovanni Gulino (Marta sui tubi), Enrico Gabrielli (Afterhours, Calibro 35) and Pierpaolo Capovilla (Il Teatro degli Orrori) contribute to this record. Hard Working space is the first single of this album. The video is presented in preview for the RollingStone magazine. It is broadcast on Deejaytv for several weeks and is selected at the Freenetworld International Film Festival 2012  and the Barcelona Musiclip Festival 2012.<br>\nAt the moment they are touring in Italy with the Italian band Il Teatro degli Orrori.<br>\n<br>\n<br>\n<br>\nRETRONICA ovvero il tentativo di avvicinare cio&#x300; che all&#x2018;apparenza puo&#x300; sembrare distante e inconciliabile.<br>\nL&#x2019;elettronica e la musica totalmente suonata. Un immaginario vintage e storie che nella loro surrealta&#x300; raccontano le difficolta&#x300; e le paure del presente. L&#x2019;apparente freddezza dei suoni sintetico-analogici e l&#x2019;urgenza di esprimersi per quello che si e&#x300;.<br>\nNel loro secondo lavoro i 2Pigeons fanno coincidere gli opposti e mettono ancora di piu&#x300; a fuoco le direzioni di un percorso che fino ad oggi, vedasi biografia, li ha visti fare incetta di riconoscimenti e date dal vivo e il cui apprezzamento viene testimoniato qui dalla presenza di alcuni ospiti importanti tra cui Giovanni Gulino di Marta sui Tubi, Pierpaolo Capovilla de Il Teatro degli Orrori, Enrico Gabrielli, Roy Paci.<br>\nDopo il precedente &#x201C;Land&#x201D; (2010), questo nuovo disco e&#x300; un viaggio interplanetario dove la metamorfosi, nella sue varie forme fisiche e mentali, diviene il tema ricorrente di canzoni dalle vicende spesso imprevedibili e fantastiche, che attraversano con rara coerenza le molteplici espressioni dell&#x2019;elettronica.<br>\nI punti di vista si ribaltano, anche all&#x2019;interno di uno stesso brano, cosi&#x300; come le strutture musicali, frutto dell&#x2019;immaginazione instancabile di Kole Laca e Chiara Castello. Techno, house, electro, trip-hop, dubstep e hip-hop diventano quindi dei semplici nomi di generi, mentre ad emergere e&#x300; soprattutto una tendenza alla contaminazione chimica che trova il proprio compimento nell&#x2019;approccio del tutto artigianale alla scrittura.<br>\nI 2Pigeons usano infatti tastiere, synth, kaos pad e loop station ma evitano il computer, rivolgendosi alle macchine con un&#x2019;indole agonistica che, in studio e soprattutto dal vivo, punta ad utilizzare gli strumenti al massimo delle loro possibilita&#x300; e potenzialita&#x300;. Quello che ne esce sono canzoni dalle strutture molecolari di loop ritmici, melodici e vocali che via via s&#x2019;arricchiscono di sfumature.<br>\nTale particolarita&#x300; in &#x201C;Retronica&#x201D; alimenta un percorso fra tracce che s&#x2019;interrogano sulla propria identita&#x300; in un surplus di rifrazioni vocali (Completely lost), o raccontano storie di donne delle pulizie abbandonate sulla navicella sovietica Vostok (Hard working space) e di novelli Icaro che sfidano il limite per eccesso di brio alcolico (Ikarus). Oppure ancora narrano da due punti di vista opposti (9mm parabellum, Teknowest) la biografia di un proiettile che trova il proprio senso nella fine di qualcun altro.<br>\nPerche&#x301; per i 2Pigeons tutto si trasforma in un continuo avvicendarsi di eventi mutabili e mutanti. Cosi&#x300; una canzone popolare albanese puo&#x300; diventare una drammatica lovesong industriale (Turtulleshe) e la descrizione di come si costruisce il timer di una bomba (Nervous countdown) viene usata come metafora perfetta e sorprendente di un sentimento represso per troppo tempo che diventa esplosione musicale.</p></div>\n"	"[{""name"":""Retronica"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18575.jpg"",""link"":""http://www.rockit.it/2pigeons/album/retronica/18575""},{""name"":""Land"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12313.jpg"",""link"":""http://www.rockit.it/2pigeons/album/land/12313""},{""name"":""2Pigeons"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10370.jpg"",""link"":""http://www.rockit.it/2pigeons/album/2pigeons/10370""}]"
73	"200 bullets"	"http://www.rockit.it/200bullets"	"Band"	"2"	"Rock, Indie, Alternativo "	"url(/thumb700x250/foto/3539.jpg)"	"[""/recensione/8361/200-bullets-200-bullets-e-friends"",""/news/tour-europeo-200-bullets"",""/news/200-bullets-desade-eleganza-punk"",""/user/201964770""]"	"\n<div class=""content-rece""><p>I 200 Bullets nascono nel 2002 come progetto musicale ed espressivo del fumettista Sergio Gerasi, batterista e autore di quasi tutti i testi della band. I primi anni per la band sono un continuo live in giro per il mondo. Suonano in tutta Europa e vengono contattati per un tour di 24 date negli Stati Uniti. Da queste esperienze nel 2006 nasce &#x201C;The Red Album&#x201D; distribuito da SuperD in tutti i negozi USA e con una distribuzione digitale in tutto il mondo. Ora il terzo disco con distribuzione nazionale Venus.</p></div>\n"	"[{""name"":""Le Tragifavole"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/13092.jpg"",""link"":""http://www.rockit.it/200bullets/album/le-tragifavole/13092""},{""name"":""Salame e Fagioli Singolo"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/200bullets/album/salame-e-fagioli-singolo/10089""},{""name"":""200 Bullets & Friends"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8361.jpg"",""link"":""http://www.rockit.it/200bullets/album/200-bullets-e-friends/8361""},{""name"":""The Red Album"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8360.jpg"",""link"":""http://www.rockit.it/200bullets/album/the-red-album/8360""},{""name"":""10 Minuti di Panico"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4150.jpg"",""link"":""http://www.rockit.it/200bullets/album/10-minuti-di-panico/4150""}]"
74	"2000"	"http://www.rockit.it/funkybazz"	"Band, Trento, Trentino Alto Adige"	"0"	"Cantautore, Pop, Indie "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/funkybazz""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""2000"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/funkybazz/album/2000/19431""}]"
75	"2000 Malattie"	"http://www.rockit.it/2000malattie"	"Band, Lombardia"	"1"	"Ska, Rock, Punk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
