"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"	"articles"
4291	"Ega"	"http://www.rockit.it/ega"	"Band, Sicilia"	"0"	"Sperimentale, Elettronico, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"	"[]"
4292	"Egg"	"http://www.rockit.it/egg"	"Band, Marche"	"0"	"Sperimentale, Metal, Crossover "	"url(/thumb700x250/foto/2213.jpg)"	"[""/recensione/2915/egg-egg"",""/user/eg553121g""]"	"\n<div class=""content-rece""><p>Gli egg si formano e in effetti nascono nel febbraio del 2000 sotto il nome di TapeWorm stimolati da una voglia terribile di emergere dalla triste scena musicale maceratese. Suonano a Roma in molti locali e mantengono uno stretto contatto con l&#x2019;ambiente underground della capitale(dove tre di loro infatti studiano). Dopo aver pubblicato un loro primo demo cd contenete 3 pezzi inediti ed una cover (recensito da riviste specializzate con ottimi risultati), in cerca di un contratto discografico, decidono di pubblicare il loro debut album con la SoulCraft/VacationHouseRecords di Biella, etichetta d&#x2026;</p></div>\n"	"[{""name"":""egg"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/2915.jpg"",""link"":""http://www.rockit.it/egg/album/egg/2915""}]"	"[{""title"":""Recensione - egg"",""url"":""http://www.rockit.it/recensione/2915/egg-egg"",""date"":""06/01/2004""}]"
4293	"Egg Ebb"	"http://www.rockit.it/eggebb"	"Band, Abruzzo"	"0"	"Punk "	"url(/thumb700x250/foto/2076.jpg)"	"[""/recensione/1209/egg-ebb-god-bless-us""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""God Bless Us"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/1209.jpg"",""link"":""http://www.rockit.it/eggebb/album/god-bless-us/1209""}]"	"[{""title"":""Recensione - God Bless Us"",""url"":""http://www.rockit.it/recensione/1209/egg-ebb-god-bless-us"",""date"":""11/05/2001""}]"
4294	"Eggs on a Plane"	"http://www.rockit.it/eggsonaplane"	"Band, Emilia Romagna"	"0"	"Hard Rock, Garage, Punk rock "	"url(/thumb700x250/foto/88054.jpg)"	"[""/recensione/25428/eggs-on-a-plane-animali-umani"",""/user/eggsonaplane""]"	"\n<div class=""content-rece""><p>Band nata nel nome del Sacro Uovo. Hail to the Egg.</p> <p>Gli &quot;Eggs On a Plane&quot; nascono qualche anno fa con lo scopo di creare la musica pi&#xF9; figa possibile. Per riuscirci il nostro manipolo di eroi ha messo assieme, modificato e riarrangiato le influenze pi&#xF9; varie ed eventuali. Canzone dopo canzone, concerto dopo concerto sono riusciti a creare qualcosa di mai ascoltato prima, dove ondate di rock, grunge e indie si mescolano a stacchi di punk e cantautorato. E nonostante tutto ancora non riescono a fare musica ascoltabile, bel macello eh? ;)</p></div>\n"	"[{""name"":""Animali Umani"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25428.jpg"",""link"":""http://www.rockit.it/eggsonaplane/album/animali-umani/25428""}]"	"[{""title"":""Recensione - Animali Umani · Un lavoro molto grezzo e amatoriale, ma con una certa dose di personalità, tra punk e indie-rock"",""url"":""http://www.rockit.it/recensione/25428/eggs-on-a-plane-animali-umani"",""date"":""30/07/2014""}]"
4295	"Eggs [Lombardia]"	"http://www.rockit.it/eggslombardia"	"Band, Lombardia"	"0"	"Rock, Pop, Alternativo "	"url(/thumb700x250/foto/2969.jpg)"	"[""/news/nuove-selezioni-milano-voci-contromano"",""/news/terza-serata-band-cantiere-cremona"",""/recensione/2334/eggs-lombardia-3-eggs-for-1-press-11"",""/user/eggs""]"	"\n<div class=""content-rece""><p>&#x2026;SFERICA FORSE NO. PIU&apos; OVALE. DISASSATA, ASIMMETRICA, ECCENTRICA. MA PURA, LISCIA, COMPIUTA. COME I SUONI CHE CI CONQUISTANO. COME IL NOME CHE ABBIAMO SCELTO. PERCHE&apos; SE LA SFERA E&apos; DAVVERO LA PERFEZIONE, ALLORA L&apos;UOVO NON PUO&apos; ESSERE CHE LA MUSICA</p></div>\n"	"[{""name"":""Quello che non c’è"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/eggslombardia/album/quello-che-non-ce/6396""},{""name"":""Eggs demo"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/eggslombardia/album/eggs-demo/5231""},{""name"":""3 eggs for 1 £ (press 11)"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/2334.jpg"",""link"":""http://www.rockit.it/eggslombardia/album/3-eggs-for-1-press-11/2334""}]"	"[{""title"":""News - Nuove selezioni a Milano Voci Contromano"",""url"":""http://www.rockit.it/news/nuove-selezioni-milano-voci-contromano"",""date"":""22/10/2003""},{""title"":""News - Terza serata di Band in Cantiere a Cremona!"",""url"":""http://www.rockit.it/news/terza-serata-band-cantiere-cremona"",""date"":""14/05/2003""},{""title"":""Recensione - 3 eggs for 1 £ (press 11)"",""url"":""http://www.rockit.it/recensione/2334/eggs-lombardia-3-eggs-for-1-press-11"",""date"":""13/02/2003""}]"
4296	"Eggs [Toscana]"	"http://www.rockit.it/eggstoscana"	"Band, Toscana"	"0"	"Punk "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/eg464267g""]"	"\n<div class=""content-rece""></div>\n"	"[]"	"[]"
4297	"Eggsite"	"http://www.rockit.it/eggsite"	"Band, Spilamberto (MO), Emilia Romagna"	"3"	"Rock, Pop, Indie "	"url(/thumb700x250/foto/4841.jpg)"	"[""/recensione/20022/eggsite-under-the-surface"",""/user/eggsite""]"	"\n<div class=""content-rece""><p>Gli EggSite nascono agli inizi del 2008. Alice Montagnani alla chitarra e voce principale, Christian Bandieri al basso, Andrea Traversa batteria e cori. Ispirandosi a sonorit&#xE0; di tipo prettamente British, gli EggSite spaziano dalle pi&#xF9; incalzanti tonalit&#xE0; dell&apos;indie rock alle pi&#xF9; spensierate e melodiche linee del powerpop creando cos&#xEC; un mix capace di rendere le sonorit&#xE0; pi&#xF9; variegate che mai. La band sorge dalle ceneri dei Temporary Name, cover band Indie Rock attiva fino al termine del 2007. Dopo nasce il progetto EggSite e dopo pochi mesi esce il primo Ep autoprodotto Supposed To Be Lo-Fi. Al tempo stesso la band partecipa anche ai suoi primi contest riuscendo in molte occasioni a vincere o a ottenere premi speciali e piazzamenti. Le influenze del gruppo sono numerose, si va dal rock pi&#xF9; melodico degli U2 a quello pi&#xF9; diretto e cupo di Interpol ed Editors, fino a raggiungere le linee pi&#xF9; sporche degli Yeah Yeah Yeahs e sexy dei Garbage. Da ci&#xF2; ne risulta un Indie Rock ballabile contrastato da sfumature romantiche e malinconiche. All&#x2019;inizio del 2010 il gruppo inizia a lavorare al proprio primo disco che vedr&#xE0; la luce nella seconda met&#xE0; dell&#x2019;anno.</p></div>\n"	"[{""name"":""Under the surface"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20022.jpg"",""link"":""http://www.rockit.it/eggsite/album/under-the-surface/20022""},{""name"":""Supposed To Be Lo-Fi (Demo)"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8831.jpg"",""link"":""http://www.rockit.it/eggsite/album/supposed-to-be-lo-fi-demo/8831""}]"	"[{""title"":""Recensione - Under the surface · Degli Eggsite non si può certo dirne male, anzi: fanno la loro parte, confezionando un album dopotutto orecchiabile."",""url"":""http://www.rockit.it/recensione/20022/eggsite-under-the-surface"",""date"":""01/08/2013""}]"
4298	"Egida"	"http://www.rockit.it/httpon.fb.me1M85nSH"	"Band, Perugia, Umbria"	"0"	"Ambient, Alternativo, Acustico "	"url(/thumb700x250/foto/115059.jpg)"	"[""/user/Egida""]"	"\n<div class=""content-rece""><p>Noi siamo gli Egida, un gruppo alt-rock di Perugia, ma con origini campane. <br>\nSiamo fratello e sorella ( Max: voce e chitarra acustica, Lucia: chitarre elettriche), due chitarre, una sola voce.<br>\nIl 3 ottobre 2015 &#xE8; uscito il nostro primo EP, &quot;Medusa&quot;, registrato negli studi di Radio Bombay (<a href=""http://www.radiobombay.it"" target=""_blank"" rel=""nofollow"">www.radiobombay.it</a>) da Tore Marazzita.<br>\n<br>\nMedusa &#xE8; un concept album che racconta una storia, quella di un uomo senza volto, Fronte, e di un percorso interiore che parte da &quot;Raptus&quot; (prima traccia e singolo che ha anticipato l&apos;uscita dell&apos;album), da un impulso malato dettato dall&apos;unico sguardo che non si lascia guardare, quello di Medusa, per poi proseguire con &quot;Geyser&quot;, ovvero l&apos;urlo, la risalita dal proprio inferno privato, e concludersi con &quot;Great Blue Hole&quot;, il motivo per il quale si reagisce alla Paura, guardandosi dentro, e scoprendo di incarnare la propria egida, lo scudo sul quale Atena impresse il volto decapitato di Medusa.<br>\n<br>\nMusica e testi sono degli Egida, tranne il testo di &quot;Great Blue Hole&quot;, estratto da &quot;Oceano Mare&quot; di Alessandro Baricco.</p></div>\n"	"[{""name"":""Medusa"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30804.jpg"",""link"":""http://www.rockit.it/httpon.fb.me1M85nSH/album/medusa/30804""}]"	"[]"
4299	"Egle Sommacal"	"http://www.rockit.it/eglesommacal"	"Band, Veneto"	"29"	"Strumentale, Blues, Acustico, Alt-country "	"url(/thumb700x250/foto/4538.jpg)"	"[""/articolo/10-pezzi-massimo-volume-selezione"",""/news/musica-contro-insonnia"",""http://www.rockit.it/gallery/circolo-arci-lato-b-festa-ringraziamento-2015-we-sound-shit/32276-110604"",""/user/bscmtt""]"	"\n<div class=""content-rece""><p>Egle Sommacal, chitarrista-compositore, nasce a Belluno, 1966. Inizia a fare musica circa nel 1981 in formazioni varie. Fondamentalmente autodidatta, si interessa a varie forme musicali e alla ricerca di un suono e di un modo personale di suonare la chitarra elettrica. La prima prova discografica &#xE8; con il gruppo Detriti, formato da strani personaggi dell&#x2019;area bellunese. Negli anni di questo progetto musicale, si trasferisce a Bologna, dove tuttora vive, e poco dopo entra nei Massimo Volume con i quali incide 4 dischi e firma la colonna sonora del film &#x201C;Almost Blue&#x201D; di Alex Infascelli (2001). In questi anni, sono molte le collaborazioni, tra gli altri: Steve Piccolo, Giancarlo Onorato, Lalli, Starfuckers, Moltheni, e l&#x2019;accompagnamento musicale dei readings di Emidio Clementi. Nel 2001, allo scioglimento dei Massimo Volume, entra nella formazione italo-francese degli Ulan-Bator con la quale registra &#x201C;Nouvel Air&#x201D;. Contemporaneamente forma, con musicisti dell&#x2019;area bolognese, il gruppo Marsela, con il quale produce un 7&#x2019;. Partecipa al progetto di Vince Vasi QY e ai reading di Wu Ming II, compone musiche per corto e medio metraggi (&#x201C;Il grande Anarca&#x201D; presentato al Festival del Cinema di Venezia, fuori concorso), documentari e spot pubblicitari. Negli ultimi due anni, il suo interesse per la chitarra acustica, per le tecniche di fingerpicking trasportate anche sull&#x2019;elettrica, una certa passione per l&#x2019;American Primitive guitar di John Fahey, si traducono in una ricerca personale, seppur legata alla tradizione. Ricerca che trova il suo approdo in &#x201C;Legno&#x201D;, esordio da solista per sola chitarra acustica, in uscita a Gennaio 2007 per Unhip Records.</p></div>\n"	"[{""name"":""Il cielo si sta oscurando"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/26834.jpg"",""link"":""http://www.rockit.it/eglesommacal/album/il-cielo-si-sta-oscurando/26834""},{""name"":""Tanto non arriva"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10966.jpg"",""link"":""http://www.rockit.it/eglesommacal/album/tanto-non-arriva/10966""},{""name"":""Legno"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/6824.jpg"",""link"":""http://www.rockit.it/eglesommacal/album/legno/6824""}]"	"[{""title"":""Speciali - Dieci pezzi per conoscere i Massimo Volume · Una selezione di dieci pezzi per avvicinarsi o riscoprire una delle più importanti band italiane"",""url"":""http://www.rockit.it/articolo/10-pezzi-massimo-volume-selezione"",""date"":""05/02/2016""},{""title"":""News - Ascolta la nuova playlist \"Insonnia\" · Non riesci a dormire? Queste canzoni ti aiuteranno a combattere l'insonnia"",""url"":""http://www.rockit.it/news/musica-contro-insonnia"",""date"":""29/10/2015""},{""title"":""Live Report - La Festa del Ringraziamento a Finale Emilia: guarda la gallery · Una festa per ringraziare quanti hanno contribuito alla ricostruzione del circolo musicale LatoB dopo il terremoto"",""url"":""http://www.rockit.ithttp://www.rockit.it/gallery/circolo-arci-lato-b-festa-ringraziamento-2015-we-sound-shit/32276-110604"",""date"":""26/06/2015""},{""title"":""Recensione - Il cielo si sta oscurando · Un lavoro chitarristico molto intenso, che riesce a metterti in discussione. Non poco per un album strumentale."",""url"":""http://www.rockit.it/recensione/26834/egle-sommacal-il-cielo-si-sta-oscurando"",""date"":""20/11/2014""},{""title"":""News - Egle Sommacal: nuovo disco e nuovo tour"",""url"":""http://www.rockit.it/news/egle-sommacal-nuovo-album-concerto"",""date"":""06/10/2014""},{""title"":""News - BILBOLBUL, reading live di Emidio Clementi · Rockit e Canicola organizzano una serata con Emidio Clementi, Egle Sommacal e Stefano Pilia"",""url"":""http://www.rockit.it/news/bilbolbul-reading-live-emidio-clementi"",""date"":""21/02/2012""},{""title"":""News - Teatro degli Orrori, il nuovo disco è \"Il mondo nuovo\" · Uscirà il 31 gennaio 2012 e sarà un concept album di 16 tracce"",""url"":""http://www.rockit.it/news/teatro-orrori-nuovo-disco-il-mondo-nuovo"",""date"":""25/11/2011""},{""title"":""News - Wu Ming 2 al festival Resist di Viterbo"",""url"":""http://www.rockit.it/news/wu-ming-2-festival-resist-viterbo"",""date"":""03/05/2010""},{""title"":""News - Musica Nelle Valli, dal 28 al 30 maggio a San Martino Spino"",""url"":""http://www.rockit.it/news/musica-nelle-valli-dal-28-30-maggio-san-martino-spino"",""date"":""22/04/2010""},{""title"":""Intervista - via Mail, 04-07-2009"",""url"":""http://www.rockit.it/intervista/via-mail-04-07-2009"",""date"":""06/07/2009""},{""title"":""Recensione - Tanto non arriva"",""url"":""http://www.rockit.it/recensione/10966/egle-sommacal-tanto-non-arriva"",""date"":""26/05/2009""},{""title"":""News - Blake/e/e/e e Orange inaugurano The Lab a Milano"",""url"":""http://www.rockit.it/news/blakeeee-orange-inaugurano-lab-milano"",""date"":""09/10/2008""},{""title"":""News - Il primo audiolibro del collettivo Wu Ming"",""url"":""http://www.rockit.it/news/primo-audiolibro-collettivo-wu-ming"",""date"":""19/05/2008""},{""title"":""News - Egle Sommacal a Guardia Sanframondi"",""url"":""http://www.rockit.it/news/egle-sommacal-guardia-sanframondi"",""date"":""20/03/2008""},{""title"":""News - Una festa per i 20 anni di Radio Città Del Capo"",""url"":""http://www.rockit.it/news/festa-20-anni-radio-citta-capo"",""date"":""12/12/2007""},{""title"":""Articolo - Legno"",""url"":""http://www.rockit.it/articolo/legno"",""date"":""16/07/2007""},{""title"":""News - Egle Sommacal e Chris Brokaw a Bologna"",""url"":""http://www.rockit.it/news/egle-sommacal-chris-brokaw-bologna"",""date"":""10/05/2007""},{""title"":""Recensione - Legno"",""url"":""http://www.rockit.it/recensione/6824/egle-sommacal-legno"",""date"":""12/03/2007""}]"
4300	"Ego Brain"	"http://www.rockit.it/egobrain"	"Band, Roma, Lazio"	"0"	"Rock, Alternativo, Electro "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/21999/ego-brain-phoenix"",""/user/egobrain""]"	"\n<div class=""content-rece""><p>La pagina RockIT degli Ego Brain</p> <p>Gli Ego Brain nascono artisticamente nel 2006 ma alternano nel corso degli anni varie voci e trovano soltanto nel 2012 una completa maturit&#xE0; stilistica con l&apos;arrivo di Vittorio.<br>\nDurante il suo percorso il gruppo ha esplorato varie sonorit&#xE0; fino al raggiungimento di un equilibrio tra alternative rock ed elettronica, con testi in italiano.<br>\nSono attualmente in lavorazione i brani che andranno a formare il prossimo EP della band.<br>\nTra gli ultimi appuntamenti live si segnalano i palchi del Circolo De- gli Artisti, Brancaleone, Stazione Birra e la partecipazione come opening act per Cristina Don&#xE0;.</p></div>\n"	"[{""name"":""Phoenix"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21999.jpg"",""link"":""http://www.rockit.it/egobrain/album/phoenix/21999""}]"	"[{""title"":""Recensione - Phoenix · Primo singolo per gli  Ego Brain: progetto electro-pop ancora in cerca di una sua direzione."",""url"":""http://www.rockit.it/recensione/21999/ego-brain-phoenix"",""date"":""24/04/2013""}]"
