"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"	"articles"
9629	"Matranga"	"http://www.rockit.it/matranga"	"Band, Calabria"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/325/matranga-matranga""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Matranga"",""date"":"" 1998 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/matranga/album/matranga/325""}]"	"[{""title"":""Recensione - Matranga"",""url"":""http://www.rockit.it/recensione/325/matranga-matranga"",""date"":""21/10/1998""}]"
9630	"matrice dimensionale"	"http://www.rockit.it/matricedimensionale"	"Band, roma (RM), Lazio"	"1"	"Progressive, Indie, Electro "	"url(/thumb700x250/foto/123165.jpg)"	"[""/user/matricedimensionale""]"	"\n<div class=""content-rece""><p>Matrice dimensionale nasce nel 2014 con l&apos;intento di sperimentare musica nuova</p> <p>ALFREDO DE VINCENTIIS approccia alla musica dapprima con la batteria,per poi passare allo studio di altri strumenti .<br>\nCome batterista suona con diversi gruppi emergenti ,per poi frequentare esperienze pi&#xF9; professionali . Ben presto la passione per la musica lo porta ad affacciarsi dietro le quinte diventando arrangiatore.<br>\ncollabora con musicisti e cantanti italiani e non.<br>\nRicordiamo tra i tanti lavori VOICES di Paolo Di Sabatino con le voci di Awa Ly,Gino Vannelli,Fabio Concato,Peppe Servillo,Geg&#xE8; Telesforo,Iva Zanicchi e SUONARE DECIMO PIANO di Tommy Togni arrangiato con Elisa Minari.<br>\nDa arrangiatore il passo &#xE8; breve per diventare produttore, tra gli innumerevoli dischi ci sono WISH con la voce di Cristiana Pollegri ,YOU con la voce di Alberto Caselli,JUMBO JETT vinile electro tribal , GNU e N.O.R.D con Fabio Passafiume,INTUITO con Andrea Modesti e Sabatino Matteucci , ANTINOJA - CANVAS THEORY con Andrea Dellasta , Andrea Modesti e Sabatino Matteucci.<br>\nCompone musiche per documentari,IL PRESIDIO e NOTE A MARGINE di Nicola Guidetti,per spettacoli teatrali quali DE RERUM NATURAE di Gabriele Tesauri,PUNTO TRIPLO di Cinzia Pietribiasi e Pierluigi Tedeschini,musiche per spettacoli di danza contemporanea di Loris Petrillo.....il resto delle sue produzioni si possono ascoltare sul sito <a href=""http://www.speedydrum.com."" target=""_blank"" rel=""nofollow"">www.speedydrum.com.</a><br>\nFABIO PASSAFIUME batterista poli strumentista cantautore ha suonato la batteria con diversi gruppi emergenti fra i quali nosey road band 1998, rele 2004 gli idealisti dal 2010 ed ha scritto pi&#xF9; di 100 canzoni curando sia i testi che le musiche, dal 2014 collabora con Alfredo De Vincentiis in qualit&#xE0; di cantante e paroliere e insieme hanno composto il disco gnu e il disco n.o.r.d</p></div>\n"	"[{""name"":""gnu"",""date"":"" 2016 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33991.jpg"",""link"":""http://www.rockit.it/matricedimensionale/album/gnu/33991""},{""name"":""N.O.R.D."",""date"":"" 2016 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33992.jpg"",""link"":""http://www.rockit.it/matricedimensionale/album/nord/33992""}]"	"[]"
9631	"Matrioska"	"http://www.rockit.it/matrioska"	"Band, Lombardia"	"13"	"Ska, Punk, Alternativo "	"url(/thumb700x250/foto/1986.jpg)"	"[""/articolo/ska-italiano-storia-video-canzoni-playlist"",""/news/matrioska-3105-parco-teramo-milano"",""/recensione/5627/matrioska-lo-strano-effetto-che-fa"",""/user/matrioska""]"	"\n<div class=""content-rece""><p>Da oltre 6 anni contribuiscono da protagonisti alla scena ska italiana, band tra le pi&#xF9; seguite dal pubblico. Nell&apos;estate &apos;00 partecipano, come ospiti, al tour di Roberto Vecchioni. In curriculum: &quot;Can che abbaia divora&quot; MCD &apos;98, &quot;Passi se &#xE8; la prassi&quot; CD &apos;99, &quot;Stralunatica&quot; CD &apos;01 , presenza in importanti compilation della scena ska/punk italiana come &quot;Italian ska invasion&quot; , &quot;RadioLupoSolitario&quot;, &quot;Rumore di fondo&quot;. Nell&apos;ottobre del &apos;02 esce &quot;La Domenica Mattina&quot;.</p></div>\n"	"[{""name"":""Lo Strano Effetto Che Fa"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/5627.jpg"",""link"":""http://www.rockit.it/matrioska/album/lo-strano-effetto-che-fa/5627""},{""name"":""La Prima Volta"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32003.jpg"",""link"":""http://www.rockit.it/matrioska/album/la-prima-volta/32003""},{""name"":""La Domenica Mattina"",""date"":"" 2002 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/32004.jpg"",""link"":""http://www.rockit.it/matrioska/album/la-domenica-mattina/32004""},{""name"":""Stralunatica"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/1371.jpg"",""link"":""http://www.rockit.it/matrioska/album/stralunatica/1371""},{""name"":""Passi Se E' La Prassi"",""date"":"" 1999 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/matrioska/album/passi-se-e-la-prassi/32005""},{""name"":""Salto Nell'Emilia"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20781.jpg"",""link"":""http://www.rockit.it/compilation/salto-nellemilia/20781""},{""name"":""Rumore di Fondo"",""date"":"" 1999 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/600.jpg"",""link"":""http://www.rockit.it/compilation/rumore-di-fondo/600""},{""name"":""Italian Ska Invasion"",""date"":"" 1998 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/605.jpg"",""link"":""http://www.rockit.it/compilation/italian-ska-invasion/605""}]"	"[{""title"":""Articolo - La storia dello ska italiano raccontata in 15 video · Peter Truffa ci racconta lo ska italiano dal suo personale punto di vista, dagli anni '60 ad oggi."",""url"":""http://www.rockit.it/articolo/ska-italiano-storia-video-canzoni-playlist"",""date"":""01/07/2015""},{""title"":""News - Matrioska, il 31/05 a Parco Teramo (Milano)"",""url"":""http://www.rockit.it/news/matrioska-3105-parco-teramo-milano"",""date"":""26/05/2008""},{""title"":""Recensione - Lo Strano Effetto Che Fa"",""url"":""http://www.rockit.it/recensione/5627/matrioska-lo-strano-effetto-che-fa"",""date"":""22/08/2006""},{""title"":""News - Disco dal vivo per i Matrioska"",""url"":""http://www.rockit.it/news/disco-dal-vivo-matrioska"",""date"":""18/04/2006""},{""title"":""News - Matrioska e Stiliti live sabato al Gate52"",""url"":""http://www.rockit.it/news/matrioska-stiliti-live-sabato-gate52"",""date"":""15/04/2005""},{""title"":""News - I Matrioska sabato al Rolling Stone"",""url"":""http://www.rockit.it/news/matrioska-sabato-rolling-stone"",""date"":""25/09/2004""},{""title"":""News - One Good Round live con i Matrioska"",""url"":""http://www.rockit.it/news/one-good-round-live-matrioska"",""date"":""12/01/2004""},{""title"":""News - Matrioska in concerto sabato a Milano"",""url"":""http://www.rockit.it/news/matrioska-concerto-sabato-milano"",""date"":""13/11/2003""},{""title"":""News - Festa ska/reggae della birra a Cambiago"",""url"":""http://www.rockit.it/news/festa-skareggae-birra-cambiago"",""date"":""12/10/2003""},{""title"":""News - Rock TV Night al Rolling Stones giovedi!"",""url"":""http://www.rockit.it/news/rock-tv-night-rolling-stones-giovedi"",""date"":""22/04/2003""},{""title"":""News - Matrioska e Bassistinti a Gualtieri"",""url"":""http://www.rockit.it/news/matrioska-bassistinti-gualtieri"",""date"":""28/03/2003""},{""title"":""News - Matrioska live al Buddha Rock"",""url"":""http://www.rockit.it/news/matrioska-live-buddha-rock"",""date"":""10/03/2003""},{""title"":""News - Matrioska, Succo Marcio e Cherry Dance a Torino"",""url"":""http://www.rockit.it/news/matrioska-succo-marcio-cherry-dance-torino"",""date"":""21/01/2003""},{""title"":""News - I Matrioska al Rolling Stone..."",""url"":""http://www.rockit.it/news/matrioska-rolling-stone"",""date"":""20/12/2002""},{""title"":""News - Matrioska in concerto al Nautilus"",""url"":""http://www.rockit.it/news/matrioska-concerto-nautilus"",""date"":""07/11/2002""},{""title"":""News - Matrioska live a Milano"",""url"":""http://www.rockit.it/news/matrioska-live-milano"",""date"":""20/03/2002""},{""title"":""News - Party di carnevale al Nautilus"",""url"":""http://www.rockit.it/news/party-carnevale-nautilus"",""date"":""13/02/2002""},{""title"":""Recensione - Stralunatica"",""url"":""http://www.rockit.it/recensione/1371/matrioska-stralunatica"",""date"":""02/08/2001""},{""title"":""News - Concerto contro il G8"",""url"":""http://www.rockit.it/news/concerto-contro-g8"",""date"":""11/07/2001""},{""title"":""News - RadioROCKIT: 33° puntata (giov. 14 giugno)"",""url"":""http://www.rockit.it/news/radiorockit-33-puntata-giov-14-giugno"",""date"":""14/06/2001""},{""title"":""Recensione - Rumore di Fondo"",""url"":""http://www.rockit.it/recensione/600/rumore-di-fondo"",""date"":""22/02/2000""},{""title"":""Recensione - Italian Ska Invasion"",""url"":""http://www.rockit.it/recensione/605/italian-ska-invasion"",""date"":""30/09/1998""}]"
9632	"Matt 10"	"http://www.rockit.it/Matt10"	"Band, Massa Carrara, Toscana"	"0"	"Rock, Alternativo, Electro "	"url(/thumb700x250/foto/84112.jpg)"	"[""/recensione/24441/matt-10-outlaw"",""/user/matt10""]"	"\n<div class=""content-rece""><p>Matt 10, chitarrista rock/insegnante chitarra moderna/compositore/sound engineer, di Massa.<br>\nOutlaw &#xE8; il primo EP, contentente 5 pezzi (4 originali e una cover).  L&apos;EP vede la partecipazione vocale di Kasumi Chan e Nina Lee, due giovani cantanti toscane.</p></div>\n"	"[{""name"":""Outlaw"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24441.jpg"",""link"":""http://www.rockit.it/Matt10/album/outlaw/24441""}]"	"[{""title"":""Recensione - Outlaw · Scheggia impazzita della musica Lo-fi. Un genio? Pare di no"",""url"":""http://www.rockit.it/recensione/24441/matt-10-outlaw"",""date"":""06/03/2014""}]"
9633	"Matt Biondi"	"http://www.rockit.it/MattBiondi"	"Band, Pisa, Toscana"	"0"	"Rock'n'roll, Rock, Blues "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/25676/matt-biondi-a-better-life"",""/user/biondimi77gmail.com""]"	"\n<div class=""content-rece""><p>Matt Biondi Crew</p> <p>Michele Biondi nasce a Lucca. La musica &#xE8; di casa grazie ai nonni polistrumentisti ed a 14 anni inizia a studiare chitarra e Musica, da autodidatta, imparando da amici musicisti e seguendo le lezioni del chitarrista Gorby Marraccini (Zucchero, Rick Hutton). La scoperta del blues avviene intorno ai sedici anni grazie all&apos;amico chitarrista Vittorio Pecchia (The Fabulous Crekers).<br>\n<br>\nA 19 anni l&apos;incontro con il cantante e compositore americano Bruce Borrini di cui diventa allievo. A 21 ottiene il ruolo di prima chitarra in &apos;Euro Big Band It&apos; con cui suona blues, swing e rock&apos;n roll in Italia, Francia e Portogallo; inoltre, segue e coordina i corsi di Musica dell&apos;attivit&#xE0; studentesca dell&apos;Universit&#xE0; di Pisa.<br>\n<br>\nUn paio di anni dopo fonda la band toscana &apos;The Blues Basket&apos; con cui suona in tutta la Toscana, registra un omonimo EP e, nel 2005, risulta finalista del concorso &#x2018;Pistoia Blues In&#x2019; del blasonato Pistoia Blues Festival.<br>\nSi trasferisce, per circa tre anni, nel nord Italia dove suona con la band Chicago Blues &apos;Cotton Jugs&apos; e dove &apos;ottiene&apos; il soprannome &apos;Matt&apos;!<br>\n<br>\nAl rientro in Toscana entra a far parte della band &apos;I Dinosauri del Blues&apos; con cui nel 2009 chiude l&apos;edizione di &apos;Lugano Blues Nights&apos; e partecipa al &apos;Bluesacco Festival&apos;. Nello stesso anno fonda la band &apos;Locomotive Breath&apos;, il cui primo disco &apos;Shuffle Train&apos; ottiene consensi in Italia e Svizzera, permettendogli di calcare il palco di festival quali &apos;British Blues&apos;, &apos;Trend&amp;Blues&apos;, &apos;Lugano Blues Nigths 2011&apos;, &apos;Blues in Town&apos;, &#x2018;Ferrara Buskers&#x2019;.<br>\nDal 2012 &#xE8; artista membro di European Blues Union.</p></div>\n"	"[{""name"":""A better life"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25676.jpg"",""link"":""http://www.rockit.it/MattBiondi/album/a-better-life/25676""}]"	"[{""title"":""Recensione - A better life · Avrebbe potuto essere un piacevole disco di blues classico, ma la voce non riesce a tenere il passo della band"",""url"":""http://www.rockit.it/recensione/25676/matt-biondi-a-better-life"",""date"":""15/10/2014""}]"
9634	"Matt Confusion"	"http://www.rockit.it/mattconfusion"	"Band, Monza (MI), Lombardia"	"1"	"Lo-Fi, Jazz, Blues "	"url(/thumb700x250/foto/93619.jpg)"	"[""/recensione/26874/matt-confusion-satori-take-me-away"",""/user/mattconfusion""]"	"\n<div class=""content-rece""><p>lo fi blues solo guy playing songs in the night</p> <p>Ex frontman della band grunge Confusion Is Next, oggi suona canzoni di notte pescando dalle note blu. Chitarra elettrica e voce, musica fatta con le mani e registrata a casa. Pubblica nel 2012 un disco semplice chiamato &quot;Songs in the Night&quot;; lo segue un altro pi&#xF9; completo dal nome &quot;Satori, Take Me Away&quot; nel 2014.</p></div>\n"	"[{""name"":""Satori, Take Me Away"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/26874.jpg"",""link"":""http://www.rockit.it/mattconfusion/album/satori-take-me-away/26874""},{""name"":""Songs in the Night"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20525.jpg"",""link"":""http://www.rockit.it/mattconfusion/album/songs-in-the-night/20525""}]"	"[{""title"":""Recensione - Satori, Take Me Away · Il blues visto dalla finestra del palazzo di fronte."",""url"":""http://www.rockit.it/recensione/26874/matt-confusion-satori-take-me-away"",""date"":""14/02/2015""}]"
9635	"MATT WALDON"	"http://www.rockit.it/mattwaldonmusic"	"Band, Veneto"	"0"	"Folk, Dark, Alt-country "	"url(/thumb700x250/foto/63850.jpg)"	"[""/user/miningtown""]"	"\n<div class=""content-rece""><p>Songwriter</p> <p>Matt was born in the Conselve 14/03/1983, began playing the guitar for the first time at the age of 15 years in the aftermath of a family bereavement, the loss of his father, which brings Matt to take refuge in music to try to fill the enormous lack created within the family. Browse by himself for more than five years learning the basics of music and experimenting in the first band formed with friends in those years. In 2004 forms The MININGTOWN, what is still its official band, a project that was born first as a cover band of Ryan Adams and then turns over the years as the only real outlet for the vein and composition of Matt. In 2006 he began and he attended a course in guitar for a period of two years, student of the great Enrico GHETTI great guitarist in the music scene of Rovigo, the course that opens up to Matt musical worlds hitherto unknown in confirming him the certainty that the music carries takes with it the possibility of endless opportunities and ideas. In 2007, starting with the first experiences with live MININGTOWN that intensified between 2009 and 2010 turning point for the band that came out from a period not very happy. In April 2010 the publication of &quot;Fall and Rising&quot; the band&apos;s first EP containing five songs written and arranged by the same Matt, ep that is well received by music critics. Following an intense tour that reaches the maximum data rate of visibility during ITALIAN TOUR Neal Casal, reputable American songwriter with 13 albums in assets, excluding collaborations with the Cardinals, where NEAL band juggles the electric guitar.<br>\nMatt knows Neal by now three years and the opportunity of this Italian Tour creates even more of a friendly relationship with the singer, which leads him to perform with him during the date of June 17 to Piombino Gattarossa and to open with MININGTOWN in the date of June 12 in Zoagli (GE).<br>\nIn January of 2011 with the growing MININGTOWN publicated &quot;Out Of Love,&quot; their first full album, here nine new songs all written and composed by Matt. Always in March of 2011 Matt released his first solo album &quot;Amnesia,&quot; an EP of five acoustic tracks self-produced music that broadens the horizons of the leader of Miningtown into the future and a possible full album all solo. Shortly after the release of &quot;Amnesia&quot; Matt has a way to even compare himself in AUSTIN (Texas) with the largest population of musicians that a city within a year has to offer! Brings his music to the famous SXSW Festival and at last knows what his real homeland music is.</p></div>\n"	"[{""name"":""OKTOBER"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20003.jpg"",""link"":""http://www.rockit.it/mattwaldonmusic/album/oktober/20003""},{""name"":""AMNESIA (EP)"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18194.jpg"",""link"":""http://www.rockit.it/mattwaldonmusic/album/amnesia-ep/18194""},{""name"":""AMNESIA LIVE"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18205.jpg"",""link"":""http://www.rockit.it/mattwaldonmusic/album/amnesia-live/18205""},{""name"":""SWEETNESS (SINGLE)"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18206.jpg"",""link"":""http://www.rockit.it/mattwaldonmusic/album/sweetness-single/18206""}]"	"[]"
9636	"Matta-Clast"	"http://www.rockit.it/matta-clast"	"Band, Perugia, Umbria"	"5"	"Rock "	"url(/thumb700x250/foto/52810.jpg)"	"[""/news/inizia-questa-sera-maremoto-festival"",""/news/maremoto-festival-manca-settimana"",""/news/maremoto-festival-mancano-due-settimane"",""/user/clastico"",""/user/matta-clast""]"	"\n<div class=""content-rece""><p>- HARDSOUNDPERNERVITESI -</p> <p>I MATTA-CLAST sono un trio rock di Perugia.<br>\nI MATTA-CLAST suonano dal 2007.<br>\nI MATTA-CLAST sono: Voce/Chitarra/Basso - Synth/Scrotum Smasher/Manipolazioni - Batteria/SH 101/vocoder.<br>\n<br>\nMatta-Clast nasce nella primavera del 2007 a Perugia, per volont&#xE0; di Nicola Frattegiani, Paolo Coscia e Tommaso Boldrini, con questa formazione: voce/chitarra, synth e batteria. I primi mesi li passano a costruire il loro sound, a capire come possano suonare del rock senza basso. Poco dopo pubblicano l&#x2019;ep di cinque tracce &#x201C;Effetti collaterali&#x201D;, interamente auto-prodotto e registrato nella loro sala prove. <br>\nDopo un&#x2019;attenta e rigorosa selezione del materiale prodotto fino a quel momento iniziano le riprese, nella primavera del 2008, del loro primo album &#x201C;Lontano da qui&#x201D;,anch&#x2019;esso auto-prodotto, al Sonoria Recording Plant di Andrea Benassai. Missato al Sonic Lab Studio di Tommaso Bianchi l&#x2019;album viene pubblicato nel febbraio 2009. <br>\nPer questo primo full lenght la band ottiene ottime recensioni dalla stampa specializzata in cui viene riconosciuta l&#x2019;originalit&#xE0; del sound Matta-Clast, la sua capacit&#xE0; di fondere svariati stili del rock italiano e angloamericano attraverso raffinati e minimali arrangiamenti e la costruzione di solide strutture imperniate su una dinamica intensa e nervosa. <br>\nIn contemporanea a numerosi live per tutta la penisola la band si immerge immediatamente nella lavorazione del concept-album &#x201C;Inferno&#x201D;, terzo capitolo della discografia del trio che conferma la crescita creativa e stilistica del gruppo. Il disco, registrato nell&#x2019;inverno 2010/11 all&#x2019;Entropya Studio di Gabriele Ballabio con alla regia e alla produzione artistica Stefano Bechini, viene pubblicato nel dicembre 2011. <br>\nNel 2012 fondano il Raw Tape Studio dedicato alla registrazione analogica su nastro e la casa di produzione Matta Sound. <br>\nIniziano a dedicarsi a sonorizzazioni di cortometraggi tra i quali &#x201C;Alice in Wonderland&#x201D;, &#x201C;A Christmas Carol&#x201D; e &quot;The Dinosaur and the Missing Link: A Prehistoric Tragedy&quot; veri capolavori della storia del cinema muto.<br>\nNel mese di maggio 2013 la band chiude la sua prima produzione interamente realizzata al Raw Tape Studio: l&#x2019;ep di sei tracce  &#x201C;De Morbo&#x201D;. Registrato in presa diretta con tecnica mista analogico/digitale &#x201C;De Morbo&#x201D; rappresenta il primo passo verso una totale autarchia e indipendenza che Matta-Clast ha deciso di intraprendere.<br>\nQuest&#x2019; ultimo lavoro uscir&#xE0; il 31 agosto 2013 in free download licenziato dalla Matta Sound.<br>\nNel febbraio 2014 inizia e chiude le riprese del nuovo ep di cinque tracce &#x201C;rotte&#x201D; pubblicato il 31 maggio dello stesso anno sempre in free download dalla Matta Sound.<br>\nNella sua carriera Matta-Clast ha condiviso il palco con molte realt&#xE0; della scena rock italiana: Giardini di Mir&#xF2;, Massimo Volume, Giorgio Canali &amp; Rosso Fuoco, Lombroso, Zen Circus, Aucan, Fuzz Orchestra, Offlaga Disco Pax, Tre Allegri Ragazzi Morti, Il Teatro degli Orrori, Riccardo Sinigallia.</p></div>\n"	"[{""name"":""rotte"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/25928.jpg"",""link"":""http://www.rockit.it/matta-clast/album/rotte/25928""},{""name"":""De Morbo"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23030.jpg"",""link"":""http://www.rockit.it/matta-clast/album/de-morbo/23030""},{""name"":""Inferno"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/17808.jpg"",""link"":""http://www.rockit.it/matta-clast/album/inferno/17808""},{""name"":""Lontano Da Qui"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10460.jpg"",""link"":""http://www.rockit.it/matta-clast/album/lontano-da-qui/10460""},{""name"":""Effetti Collaterali"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7351.jpg"",""link"":""http://www.rockit.it/matta-clast/album/effetti-collaterali/7351""},{""name"":""Matta Clast"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/4223.jpg"",""link"":""http://www.rockit.it/matta-clast/album/matta-clast/4223""}]"	"[{""title"":""News - Inizia questa sera il Maremoto Festival"",""url"":""http://www.rockit.it/news/inizia-questa-sera-maremoto-festival"",""date"":""29/07/2011""},{""title"":""News - Maremoto Festival, manca una settimana"",""url"":""http://www.rockit.it/news/maremoto-festival-manca-settimana"",""date"":""22/07/2011""},{""title"":""News - Maremoto Festival, mancano due settimane"",""url"":""http://www.rockit.it/news/maremoto-festival-mancano-due-settimane"",""date"":""15/07/2011""},{""title"":""News - Dal 29 luglio torna il Maremoto Festival"",""url"":""http://www.rockit.it/news/dal-29-luglio-torna-maremoto-festival"",""date"":""07/07/2011""},{""title"":""News - Maremoto Festival, dal 29 luglio la quinta edizione"",""url"":""http://www.rockit.it/news/maremoto-festival-dal-29-luglio-quinta-edizione"",""date"":""27/06/2011""},{""title"":""Recensione - Lontano Da Qui"",""url"":""http://www.rockit.it/recensione/10460/matta-clast-lontano-da-qui"",""date"":""20/05/2009""},{""title"":""Recensione - Effetti Collaterali"",""url"":""http://www.rockit.it/recensione/7351/matta-clast-effetti-collaterali"",""date"":""19/07/2007""},{""title"":""Recensione - Matta Clast"",""url"":""http://www.rockit.it/recensione/4223/matta-clast-matta-clast"",""date"":""27/05/2005""}]"
9637	"Mattatoio5"	"http://www.rockit.it/mattatoio5band"	"Band, Veneto"	"1"	"Post-Rock, Elettronico, Dark "	"url(/thumb700x250/foto/113203.jpg)"	"[""/recensione/30462/mattatoio5-cheap-pop"",""/user/Mattatoio5band""]"	"\n<div class=""content-rece""><p>Mattatoio5 elettronica/alternative rock</p> <p>I Mattatoio5 sono un gruppo rock di Padova, composto da Filippo De Liberali, Tommaso Meneghello, Marco Pedron e Davide Truffo.<br>\nIl progetto nasce da Davide e Filippo che, appassionati di musica e di arti visive, a inizio 2013 decidono di creare i Mattatoio5 con l&apos;intento di produrre musica e installazioni visive.<br>\nFino a giugno del 2013 i due rimangono in studio per la creazione di una decina di brani. In fase di registrazione, Marco (al basso) e Tommaso (alla voce) contribuiscono e arricchiscono in maniera significativa il repertorio divenendo parte integrante del gruppo.<br>\nA dicembre 2013 iniziano le registrazioni dei brani che verranno raccolte e pubblicate nel 2015 in &#x201C;Cheap pop&#x201D;, primo album del gruppo.</p></div>\n"	"[{""name"":""CHEAP POP"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30462.jpg"",""link"":""http://www.rockit.it/mattatoio5band/album/cheap-pop/30462""}]"	"[{""title"":""Recensione - CHEAP POP · Un cammino spirituale di consapevolezza che volge lo sguardo al tramonto."",""url"":""http://www.rockit.it/recensione/30462/mattatoio5-cheap-pop"",""date"":""19/11/2015""}]"
9638	"Matteo Angelucci"	"http://www.rockit.it/matteoangelucci"	"Band, Emilia Romagna"	"0"	"Sperimentale, Elettronico, Post-Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/1856/matteo-angelucci-la-corsa""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""La corsa"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/1856.jpg"",""link"":""http://www.rockit.it/matteoangelucci/album/la-corsa/1856""}]"	"[{""title"":""Recensione - La corsa"",""url"":""http://www.rockit.it/recensione/1856/matteo-angelucci-la-corsa"",""date"":""16/04/2002""}]"
