"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
375	"Adrenaline"	"http://www.rockit.it/adrenalinemilano"	"Band, Milano, Lombardia"	"2"	"Rock, Crossover, Nu-Metal "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/adrenalinemilano""]"	"\n<div class=""content-rece""></div>\n"	"[]"
376	"Adriano Bono"	"http://www.rockit.it/adrianobono"	"Band, Lazio"	"0"	"Folk, Patchanka, Reggae "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/radici95""]"	"\n<div class=""content-rece""><p><a href=""http://www.adrianobono.it"" target=""_blank"" rel=""nofollow"">http://www.adrianobono.it</a></p></div>\n"	"[]"
377	"Adriano Iurissevich"	"http://www.rockit.it/AdrianoIurissevich"	"Band, venezia (VE), Veneto"	"2"	"Cantautore, Pop, Indie "	"url(/thumb700x250/foto/76124.jpg)"	"[""/recensione/22157/adriano-iurissevich-damore-e-di-politica"",""/user/amoreepolitica""]"	"\n<div class=""content-rece""><p>cantautore pop indie poetico/politico</p> <p>Un cantautore redivivo, attore da una vita, poeta per forza, interprete recidivo, che nel 2011 inciampa in un gruppo etereogeno di artisti zuppi di classica,  jazz,  pop, rock, raggae, musica africana, ecc...appassionati interpreti e fini arrangiatori. Da questo incontro prende gradualmente forma un disco,&quot;D&apos;Amore e di Politica&quot; 2013) che riunisce e sintetizza influenze e personalit&#xE0; difformi, un disco di paesaggi dell&apos;anima, di inquietudini diffuse, di incazzature cocenti, un disco che ci parla di passione amorosa e di passione politica e ci invita, tra armonia e disarmonia, a vivere appassionatamente</p></div>\n"	"[{""name"":""D'Amore e di Politica"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/22157.jpg"",""link"":""http://www.rockit.it/AdrianoIurissevich/album/damore-e-di-politica/22157""}]"
378	"Adriano Modica"	"http://www.rockit.it/adrianomodicaelaterzamano"	"Band, Calabria"	"9"	"Cantautore, Psichedelico, Pop "	"url(/thumb700x250/foto/70826.jpg)"	"[""/recensione/20638/adriano-modica-la-sedia"",""/recensione/10483/adriano-modica-annanna"",""/news/prima-edizione-ifest-santarcangelo-rn"",""/user/adrianomodica""]"	"\n<div class=""content-rece""><p>Progetto di cantautorato un po&apos;concettuale un poco no.</p> <p>Sono nato nel 1977 e morto diverse volte.</p></div>\n"	"[{""name"":""Alluminio EP"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20958.jpg"",""link"":""http://www.rockit.it/adrianomodicaelaterzamano/album/alluminio-ep/20958""},{""name"":""La Sedia"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/20638.jpg"",""link"":""http://www.rockit.it/adrianomodicaelaterzamano/album/la-sedia/20638""},{""name"":""Annanna"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10483.jpg"",""link"":""http://www.rockit.it/adrianomodicaelaterzamano/album/annanna/10483""},{""name"":""Il fantasma ha paura"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/7431.jpg"",""link"":""http://www.rockit.it/adrianomodicaelaterzamano/album/il-fantasma-ha-paura/7431""}]"
379	"Adriano Tarullo"	"http://www.rockit.it/adrianotarullo"	"Band, Scanno (AQ), Abruzzo"	"0"	"Cantautore, Blues, Acustico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/adrianoblues""]"	"\n<div class=""content-rece""><p>Cantautore folk-rock e blues</p> <p>Un cantautore e chitarrista folk-rock e blues. Nato il 26 febbraio del 1976. Cresciuto tra gli appennini abruzzesi.  <br>\nDopo aver ricevuto un primo segnale di &#x201C;consenso&#x201D;, riuscendo a far pubblicare la poesia intitolata La prima neve a Specchio rivista allegata al giornale La Stampa, nel  2004 ottiene un primo riconoscimento al concorso Premio Letterario Internazionale &#x201C;Treditre Editori &#x2013; Citt&#xE0; di Avezzano&#x201D;, dove risulta  vincitore nella sezione -Poesia nei Testi Musicali, (ovvero Canone D&#x2019;Autore).  <br>\nDal 2006 lascia di dedica a un progetto particolare in cui coniuga versi dialettali con generi musicali molto vicini al folk-rock e blues americani. Insieme all&#x2019;Associazione Culturale della Foce, nasce il primo album SACCE CU &#xC8; JU BBLUES, contenente nove tracce inedite. Vicende ed ironie popolari al ritmo del countryblues.. <br>\nNel 2008, visto la risposta del precedente album, prosegue il suo percorso autoproducendo l&#x2019;album SPARTENZE, album di 12 tracce, di cui 11 inedite e un riadattamento di Scura Maje, antico canto abruzzese. L&apos;impronta della band si fa sentire, il suono dell&apos;album si colora di un blu elettrico. <br>\nNel 2010, ancora a distanza di due anni, autoproduce I VUOJJIE BBENE A NONNATE . A differenza dei precedenti album , questo non contiene inediti. Le undici tracce in esso contenute  sono rivisitazioni di brani tradizionali anonimi e di brani di autori abruzzesi dei primi anni del 1900. Queste canzoni, solitamente cantate da cori, sono state reinterpretate in una veste pi&#xF9; moderna, in modo da renderle fruibili anche alle nuove generazioni.  <br>\nA maggio del 2012 il cantautore &#xE8; stato chiamato in Belgio a rappresentare il cantautorato abruzzese nella manifestazione Voxteris che raccoglieva per ogni nazione europea un cantautore dialettale.  <br>\nNel 2013 autoproduce ANCH&#x2019;IO VOGLIO LA MIA AUTO BLUES che spazia &#x201C;dalla pi&#xF9; raffinata e storica canzone d&#x2019;autore italiana,  alle tradizioni popolari della sua terra d&#x2019;Abruzzo, il tutto colorato di tanto in tanto da un cantato in dialetto, contaminato da una vena blues americana che impreziosisce gli arrangiamenti&#x201D;. <br>\nNel 2014, insieme alla Sbend,  si aggiudica il Pigro Ivancover in occasione del Premio Pigro &#x2013; Omaggio a Ivan Graziani per aver interpretato la canzone &#x201C;Il prete di Anghiari&#x201D;, brano ricercato e meno conosciuto del cantautore abruzzese. Nello stesso periodo &#xE8; tra i dieci finalisti del premio Botteghe D&#x2019;Autore. <br>\nA fine estate, a Pescara, viene selezionato dal Club Tenco per il format Il Tenco Ascolta nel quale vengono chiamati gli artisti che il club ritiene i pi&#xF9; meritevoli.  Due mesi dopo l&#x2019;album Anch&#x2019;io voglio la mia auto blues &#xE8; candidato nella lista delle targhe Tenco nella sezione &#x201C;Miglior album in dialetto&#x201D;.</p></div>\n"	"[{""name"":""Anch'io voglio la mia auto blues"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/23053.jpg"",""link"":""http://www.rockit.it/adrianotarullo/album/anchio-voglio-la-mia-auto-blues/23053""}]"
380	"ADS"	"http://www.rockit.it/AlessandroDiSalvo"	"Band, Isernia, Molise"	"0"	"Cantautore, Indie, Electro "	"url(/thumb700x250/foto/102420.jpg)"	"[""/recensione/28542/ads-ep"",""/user/alillino""]"	"\n<div class=""content-rece""><p>il lascito del pop inglese pi&#xF9; malinconico e della scena indipendente degli anni novanta, si mescola alle influenze del teatro e del songwriting.</p> <p>il percorso musicale solista di Alessandro Di Salvo nasce nel corso dell&apos;anno 2014. I brani, inizialmente concepiti per un arrangiamento strumentale, vengono digitalizzati e l&apos;elettronica si fa serva delle esigenze di scrittura rock del cantautore.<br>\n<br>\nfebbraio 2015 - EP<br>\n&quot;non mi interessa&quot;, &quot;umana anima&quot;, &quot;l&apos;imbarazzante&quot;<br>\n(registrazione missaggio e mastering sono stati curati da Salvatore Carducci presso Musical... Mentre Recording Studio di Pratola Peligna (Aq))</p></div>\n"	"[{""name"":""EP"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28542.jpg"",""link"":""http://www.rockit.it/AlessandroDiSalvo/album/ep/28542""}]"
381	"Advena Avis"	"http://www.rockit.it/advenaavis"	"Band, Lazio"	"0"	"Gotico, Etnico, Elettronico "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
382	"Adveniat Hiems"	"http://www.rockit.it/adveniathiems"	"Band, Milano, Lombardia"	"0"	"Metal, Black metal "	"url(/thumb700x250/foto/28239.jpg)"	"[""/user/adveniathiems""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Loki"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12137.jpg"",""link"":""http://www.rockit.it/adveniathiems/album/loki/12137""}]"
383	"Adversam"	"http://www.rockit.it/adversam"	"Band, Piemonte"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/52/adversam-black-diamond-gates""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Black Diamond Gates"",""date"":"" 1998 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/adversam/album/black-diamond-gates/52""}]"
384	"aedi"	"http://www.rockit.it/aedi"	"Band, Macerata, Marche"	"13"	"Pop, Jazz, Indie "	"url(/thumb700x250/foto/49346.jpg)"	"[""/news/inizia-questa-sera-maremoto-festival"",""/news/maremoto-festival-manca-settimana"",""/news/maremoto-festival-mancano-due-settimane"",""/user/aedimusic""]"	"\n<div class=""content-rece""><p>Accademici, a volte storti.</p> <p>Due Ep ed un album &#x201C;AEDI MET HEIDI&#x201D; (2011, Seahorse Recordings/Mukkake) all&apos; attivo ben accolti dalla critica specializzata. Esce l&apos; 11 Febbraio il secondo album &#x201C; HA TA KA PA&#x201D; per l&apos; etichetta  Gusstaff Records  (Hugo Race, Tarwater, Sacri Cuori), prodotto da Alexander Hacke (Einsturzende Neubauten).<br>\n<br>\nUn sound che descrive un mondo spirituale, miscelando la dolcezza all&apos; attitudine punk, la tecnica alla cacofonia controllata, melodie eteree e ritmi sanguigni. Un crogiolo di reminiscenze che riportano all&apos; adrenalinica musica nord europea ed accorcia le distanze con la scena di Brooklyn NY.</p></div>\n"	"[{""name"":""Ha Ta Ka Pa"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21131.jpg"",""link"":""http://www.rockit.it/aedi/album/ha-ta-ka-pa/21131""},{""name"":""Aedi met Heidi"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14204.jpg"",""link"":""http://www.rockit.it/aedi/album/aedi-met-heidi/14204""},{""name"":""Polish - EP"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10861.jpg"",""link"":""http://www.rockit.it/aedi/album/polish-ep/10861""},{""name"":""Rockit Vol.48"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/22247.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol48/22247""}]"
