"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"
3285	"Dalmanuta"	"http://www.rockit.it/dalmanuta"	"Band, Veneto"	"0"	"Post-Rock "	"url(/thumb700x250/foto/2495.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
3286	"Daloosma"	"http://www.rockit.it/daloosma"	"Band, Brescia, Lombardia"	"0"	"Rock, Pop, Indie "	"url(/thumb700x250/foto/25525.jpg)"	"[""/recensione/11329/daloosma-le-stanze-di-benz"",""/user/daloosma""]"	"\n<div class=""content-rece""><p>Biografia I DALOOSMA sono una rock band bresciana dalla lunga esperienza musicale con all&apos;attivo numerose esibizioni live, diversi demo e un lavoro discografico pubblicato nel Maggio del 2009. Dopo anni dedicati all&apos;arrangiamento e alla riproposizione di pezzi editi, dal 2007 i DALOOSMA si dedicano esclusivamente alla stesura di brani composti da Stefano Noste Gamba, qui inizia il lavoro che porter&#xE0; la band in studio per la registrazione del primo album intitolato LE STANZE DI BENZ. Partecipa a questo progetto la cantante e corista STEFANIA MARTIN (noti i suoi lavori per Gianni Morandi, Renato Zero e Mina), che incide la voce femminile in &quot;Ci Stai?&quot; e i cori in &quot;Se&quot;. I DALOOSMA presentano ufficialmente l&apos;album LE STANZE DI BENZ il 29 Maggio 2009 e successivamente continuano la promozione dei 10 pezzi contenuti nel compact disc proponendoli in esibizioni dal vivo di vario genere: concerti, rassegne musicali, concorsi di musica d&apos;autore, interventi radiofonici ed interviste televisive. Da sottolineare il 3&#xB0; posto conquistato al concorso nazionale Primosumille nel Luglio 2009 e il 1&#xB0; posto raggiunto nella sezione dedicata alle band al Boario Summer Festival nel Settembre 2009; proprio in questa rassegna l&apos;organizzazione assegna ai DALOOSMA il &quot;premio TV&quot; e Mario Luzzato Fegiz, critico del Corriere della Sera e presidente di giuria, si complimenta con la band e col cantante Noste per la grinta emotiva dell&apos;esibizione. Album LE STANZE DI BENZ &#xE8; il primo album dei DALOOSMA contenente 10 pezzi composti dal cantante Noste ed arrangiati dalla band. In questo progetto autoprodotto sono presenti tracce ritmate con predominanza di suoni elettrici mescolate a pezzi pi&#xF9; soft trascinati dalle melodie di pianoforte e tastiere; la voce solista &#xE8; calda e graffiante e indirizza i vari temi verso emozioni positive o stati d&apos;animo pi&#xF9; ombrosi e riflessivi. I testi sono esclusivamente in italiano ed &#xE8; volutamente utilizzato un linguaggio limpido, a volte traducibile in slang popolare, per rendere i contenuti comprensibili sin dai primi ascolti. Gli argomenti trattati sono l&apos;Amore visto come donna che va conosciuta, conquistata e ricordata e le questioni esistenziali che ci affliggono nei momenti particolari del nostro vivere. Band Stefano Noste Gamba &#x2013; voce, chitarra acustica ed elettrica Alessandro Turra &#x2013; chitarra elettrica Roberto Tido Dotti &#x2013; pianoforte, tastiere e cori Enrico Satta &#x2013; basso e cori Gigi Belleri &#x2013; batteria e percussioni DOVE VIVI Si affronta il tema del tradimento e di quello che ne consegue, le bugie, la morte della fiducia ma anche l&apos;ammissione dei propri errori che danno una possibilit&#xE0; remota di perdono. BELLA ROSSA Ambientata in un locale notturno, parla di un appassionante e strategico gioco di sguardi con una maliziosa donna dai capelli rossi. TU Tratta del senso di vuoto e di malinconia provocata dall&apos;abbandono; gli oggetti e le mura dell&apos;appartamento portano al ricordo malinconico e dolce dei pi&#xF9; piccoli e banali gesti della convivenza con la persona amata e ormai lontana. Il tutto &#xE8; accompagnato da un arrangiamento &quot;piano e voce&quot;, registrato e voluto fortemente &quot;live&quot; per dare la maggiore intimit&#xE0; al sound del brano. NON SONO UGUALE Viene affrontata l&apos;irreversibilit&#xE0; del tempo, i cambiamenti delle abitudini e degli stili di vita. Scritta e intesa come dialogo tra l&apos;uomo ormai cresciuto e il suo &quot;io&quot; adolescenziale, contiene nell&apos;ultima frase &quot;lascio che i tuoi occhi ridano..lasciami i tuoi occhi&quot; il puro significato del brano e cio&#xE8; la consapevolezza del proprio graduale cambiamento e il desiderio di mantenere lo stesso sguardo speranzoso e sognante dei tempi passati. PETROLIO Pensata come omaggio al cantautore Rino Gaetano, si affronta la tematica della dipendenza assoluta &quot;dall&apos;oro nero&quot; adottando la tecnica di scrittura del &quot;nonsense&quot; e del paradosso nella quale il cantautore calabrese era maestro. In questo caso il protagonista del brano &#xE8; una persona che si ciba esclusivamente di petrolio e di suoi derivati. UN NUOVO NOME Il brano racconta di un primo incontro e di un&apos;intesa particolare, tra due persone accomunate dal bisogno di protezione della propria libert&#xE0; individuale ed emotiva. Il tema principale del brano &#xE8; il rifiuto alle abitudini e alla quotidianit&#xE0; di uno stabile rapporto di coppia, un rifiuto talvolta rammaricato, motivato da una cinica e continua ricerca della felicit&#xE0;. EL CORAZON Il protagonista del brano, lasciato da tempo dalla sua ormai ex-ragazza, cerca conforto ed entusiasmo in una serata tra amici , locali e musica. La facile intesa con una ragazza appena conosciuta, non scaccia per&#xF2; il pensiero rivolto sempre al vecchio amore. Nella stesura del brano si &#xE8; cercato di marcare il contrasto tra il testo (la depressione del protagonista) e la musica caratterizzata da un il ritmo e una melodia gioiosa dai richiami ska. ARIAH Lui, lei e l&apos;altro. Il protagonista del brano, innamorato e amante di una donna di un altro uomo, decide, vista l&apos;eterna indecisione della ragazza, di finire la storia d&apos;amore.</p></div>\n"	"[{""name"":""Le stanze di Benz"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11329.jpg"",""link"":""http://www.rockit.it/daloosma/album/le-stanze-di-benz/11329""}]"
3287	"Dalton"	"http://www.rockit.it/Dalton"	"Band, Roma, Lazio"	"3"	"Rock'n'roll, Punk, Folk "	"url(/thumb700x250/foto/113204.jpg)"	"[""/articolo/rock-italiano-dischi-2015"",""/recensione/30481/dalton-dalton-come-stai"",""/user/FBVPath""]"	"\n<div class=""content-rece""><p>Beat Punk dalla periferia romana</p> <p>Descrivere i Dalton e&apos; un&apos;impresa tutt&apos;altro che facile . <br>\nFormati a Roma circa un&apos;anno fa da vecchie facce dell&apos;orbita  underground della capitale   , mescolano punk , pub rock ,rock&apos;n&apos;roll , Beat , cantautoriato anni 70 , Sham 69 , Slade , Battisti e Ivan Graziani ,  testi personali e spaccati di vita . <br>\nHellnation pubblichera&apos; a Novembre il primo disco &quot;Come Stai?&quot;</p></div>\n"	"[{""name"":""Dalton - \"Come Stai?\""",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/30481.jpg"",""link"":""http://www.rockit.it/Dalton/album/dalton-come-stai/30481""}]"
3288	"Dama Del Lago"	"http://www.rockit.it/damadellago"	"Band, Caserta, Campania"	"0"	"Progressive, Post-Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/damadellago""]"	"\n<div class=""content-rece""><p>Nel Marzo del 2008 Valerio Casanova, Armando Lo Savio e Ettore Mariano decidono di fondare il progetto &quot;Dama del Lago&quot;. Tale progetto nasce dall&apos;esigenza dei tre, reduci dall&apos;esperienza con i MayDay, di suonare un tipo di musica diversa, pi&#xF9; libera dalla forma canzone con un sound pi&#xF9; morbido. Per far ci&#xF2; si affidano alla voce di Gabriele Palmieri e alle tastiere di Antonio di Lullo (Knife|Edge). Partono con delle cover di alcuni gruppi inglesi degli anni &apos;70 con il fine di cominciare a formare un repertorio ed aumentare l&apos;affinit&#xE0; tra i vari componenti. Con questa formazione la Dama partecipa al concorso SfidARTI, piazzandosi al secondo posto. Durante l&apos;estate il gruppo non &#xE8; attivo per vari motivi personali dei componenti aggiunti ad un&apos;incertezza di intenti. Ma nel Novembre del 2008 il gruppo torna a provare, senza Gabriele, un po&apos; lontano dal genere prefissato, e con un nuovo componente, Giulio Verazzo, che ora condivide con Valerio il doppio ruolo di voce e chitarra. Con questa nuova formazione il gruppo crea e perfeziona i primi brani inediti, cominciando a collezionare qualche serata in diversi locali della zona. A Febbraio Ettore lascia il gruppo per motivi personali e la band si mette alla ricerca di un nuovo batterista. Dopo una breve ricerca Martino Impemba entra a far parte della band come nuovo batterista. L&apos;anno successivo vede la band impegnata in alcuni festival della provincia come il festival delle cattive abitudini, nel quale la Dama del Lago vince il premio della critica. A marzo 2010 la band comincia la registrazione del suo primo EP presso gli studi di Spaziomusica, a Pomigliano d&apos;Arco. A Luglio esce Echi d&apos;acqua, primo lavoro della band. Un disco di cinque pezzi abbastanza eterogenei, ma tutti accomunati dall&apos;elemento comune dell&apos;acqua, da sempre considerato dai cinque componenti principio affine alla propria musica. La prima volta in studio di registrazione &#xE8; un&apos;esperienza importantissima per il gruppo che ne esce fortificato nella coesione, nei suoni e negli intenti. L&apos;obiettivo presente &#xE8; quello di promuovere il nuovo EP proponendo i brani contenuti in esso, ed altri brani inediti, sempre pi&#xF9; oltre i confini provvisoriamente raggiunti. La Dama del Lago punta ad una musica capace di creare atmosfere, stimolare la mente e quindi richiamare declinazioni dell&apos;animo. Una musica di certo lontana dagli standard attuali, ancorati al culto dell&apos;immagine, e vicina, invece, all&apos;immaginazione dello spettatore, per stabilire un contatto diretto, un&apos;improvvisa sinergia, tra le menti delle persone sul palco e quelle degli ascoltatori. Una musica in grado di rimescolare le carte della realt&#xE0;, con lo scopo di lasciare al fruitore l&apos;impareggiabile piacere di ricomporla, a suo modo. Una &quot;musica immaginifica&quot;, definizione cara alla Premiata Forneria Marconi, che prende a piene mani dal progressive degli anni &apos;70, per tornare nel presente ed arricchirsi con tutto il bagaglio musicale e artistico di ognuno dei cinque componenti del gruppo, raggiungendo sonorit&#xE0; e dinamiche simili a quelle di alcuni gruppi alternative ed alla scena post rock. La Dama del Lago come entit&#xE0; sacrale, spirituale, sacerdotessa dell&apos;acqua, evocativa figura del ciclo bretone, custode dei segreti di Avalon.</p></div>\n"	"[{""name"":""Echi d'acqua EP"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14219.jpg"",""link"":""http://www.rockit.it/damadellago/album/echi-dacqua-ep/14219""}]"
3289	"Dama Di Nulla"	"http://www.rockit.it/damadinulla"	"Band, Piemonte"	"0"	"Rock, Grunge "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/aleddn""]"	"\n<div class=""content-rece""><p>Gruppo rock di Novara</p></div>\n"	"[]"
3290	"damacreola"	"http://www.rockit.it/damacreola"	"Band, Sardegna"	"0"	"Noise, Post-Rock "	"url(/thumb700x250/foto/3731.jpg)"	"[""/user/damacreola""]"	"\n<div class=""content-rece""><p>Il gruppo &#xE8; nato nei mesi estivi del 2003 da un idea di Andrea,Nicola ed Edoardo rispettivamente chitarra,batteria e basso.La stesura di un brano comincia dopo breve tempo.Intanto si aggiungono al gruppo Gabriele (effettistica e piano),Francesco alla voce e Giovanni alla seconda chitarra.Edoardo lascia per divergenze musicali col resto del gruppo e viene rimpiazzato da Antonio. A dicembre si hanno tre pezzi pronti.Nello stesso mese si ha la prima serata.Gran casino. Attualmente i pezzi pronti sono pi&#xF9; di una decina. Il primo cd dovrebbe essere registrato a breve.</p></div>\n"	"[]"
3291	"DamaDelizia"	"http://www.rockit.it/damadelizia"	"Band, Puglia"	"0"	"Rock, Pop "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/damadelizia""]"	"\n<div class=""content-rece""></div>\n"	"[]"
3292	"Damage Control"	"http://www.rockit.it/damagecontrol"	"Band, Umbria"	"0"	"Nu-Metal "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/3482/damage-control-demo-ep""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""demo ep"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/damagecontrol/album/demo-ep/3482""}]"
3293	"DamaNera"	"http://www.rockit.it/damanera"	"Band, Lazio"	"0"	"Rock, Hard Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
3294	"Damash"	"http://www.rockit.it/damash"	"Band, Potenza, Basilicata"	"2"	"Rock, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/18300/damash-vizio-e-regole"",""/user/damash"",""/user/dm095216s""]"	"\n<div class=""content-rece""><p>Rock band potentina</p> <p>I DAMASH nascono a Potenza nel Gennaio del 2008 con l&#x2019;intento di creare un&#x2019;esperienza musicale   Rock fondendo le diverse esperienze, ascolti e idee dei 4 componenti .Il grande feeling musicale instauratosi all&#x2019;interno del gruppo favorisce la veloce composizione di brani che presto verranno registrati all&#x2019;interno di un disco di 12 inediti dal titolo &#x201C;Pelle Insolita&#x201D; uscito nell&#x2019; Aprile del 2009. e scaricabile gratuitamente sul sito della Diavoletto Netlabel. Durante alcuni live nel capoluogo lucano conoscono Francesco Russo, con il quale avviano un rapporto di collaborazione per la gestione degli eventi e dell&#x2019;ufficio stampa. Diverse canzoni vengono trasmesse dalle radio su tutto il territorio nazionale ed il video del brano &#x201C;Martino Derelitto&#x201D; (regia di Giuseppe Totem Volonnino), viene trasmesso su Rai3 e Rai International all&#x2019;interno di un programma sui giovani musicisti lucani.<br>\nAd oggi i Damash hanno all&#x2019;attivo circa 100 date su tutto il territorio nazionale con diversi artisti di fama nazionale come i 24 Grana al Pollino Music Festival e a Sant&#x2019;arsenio, Brunori Sas al Basilicata Music Net, Mama Marjas, Tonino Carotone, Giorgio Canali al Festival della terra e dell&#x2019;acqua e serate in importanti live club romani come il &#x201C;Contestaccio&#x201D;, il &#x201C;Blackout&#x201D; e il &#x201C;Beba do Samba rock&#x201D; e milanesi come &#x201C;Le trottoire&#x201D;.<br>\nNel 2011 sono tra i 6 finalisti dell&#x2019;Italiawave Basilicata; durante la finale al Teatro 2 torri di Potenza viene girato un video live della canzone &#x201C;Veleno&#x201D;(regia di Felice Vino) singolo estratto dal nuovo EP in uscita ad Ottobre 2011. Il regista lucano e la sua casa di produzione video &#x201C;OKOBIU &#x201C;propone  alla band di girare un nuovo video di un altro brano dell&#x2019;EP ,&#x201D;Vizio e Regole&#x201D;, con la partecipazione di Enzo Bruno dei Mary&#x2019;s Bitch come attore e direttore della fotografia<br>\nDurante l&#x2019;attivit&#xE0; i Damash partecipano a diversi concorsi  e vincono: il &#x201C;Bonefro Rock festival&#x201D;, l&#x2019;&#x201D;Auletta in Music&#x201D;, &#x201C;Musica in Corso&#x201D;, &#x201C;Music and war&#x201D;, &#x201C;Primo maggio tutto l&#x2019;anno Basilicata&#x201D;, &#x201C;Marte live Basilicata&#x201D;, &#x201C;Spazio Musica&#x201D;, &#x201C;Roma Explorer&#x201D;<br>\nL&#x2019;EP in uscita contiene 5 brani inediti ed &#xE8; stato registrato a Matera nello studio &#x201C;La Strada&#x201D; di Angelo Cannarile e missato al &#x201C;Cosecomuni studio&#x201D; da Alessandro Sgreccia dei Velvet. Inoltre Alessandro Sgreccia nel Ep dei Damash ha anche suonato le tastiere ed i synth</p></div>\n"	"[{""name"":""Vizio e Regole"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18300.jpg"",""link"":""http://www.rockit.it/damash/album/vizio-e-regole/18300""}]"
