"id"	"name"	"url"	"info"	"likes"	"genre"	"img"	"administrators"	"bio"	"albums"	"articles"
7927	"L'ipotesi di Aspen"	"http://www.rockit.it/lipotesidiaspen"	"Band, Roma, Lazio"	"0"	"Rock, Indie, Cantautore "	"url(/thumb700x250/foto/124908.jpg)"	"[""/recensione/1115/lipotesi-di-aspen-ipotesi-di-aspen"",""/user/ConsorzioZdB""]"	"\n<div class=""content-rece""><p>L&#x2019;ipotesi di Aspen &#xE8; un collettivo di autori e musicisti attivo a Roma a partire dalla fine degli anni Novanta.</p> <p>Il 18 Marzo &#xE8; in uscita per Consorzio ZdB/Goodfellas &#x2018;Cronache da un assedio&#x2019;, nuovo lavoro dei romani L&#x2019;ipotesi di Aspen.<br>\nDa anni &#xE8; una delle voci pi&#xF9; originali della canzone d&#x2019;autore e del rock d&#x2019;avanguardia italiano, oltre che una sublime live band.<br>\nPartendo dal folk studio, passando per l&apos;esperienza indie nel progetto SonetSenz con Riccardo Tesio dei Marlene Kuntz, approdano ad una forma di cantautorato che strizza l&apos;occhio al post rock.<br>\n<br>\nPensate a Radiohead, Robert Wyatt, Fabrizio de Andr&#xE8;, Marlene Kuntz e CSI e avrete solo alcuni dei riferimenti per definire il sound de L&#x2019;ipotesi di Aspen. &#x2018;Cronache da un assedio&#x2019; &#xE8; poesia contemporanea, un raro esempio di scrittura creativa legata al rock, all&#x2019;indie e al progressive italiano.<br>\nDodici canzoni, altrettante pagine di un diario di guerra. Il tempo, il passato che non passa, o quello che passa troppo velocemente, il silenzio, la rabbia e l&#x2019;ironia. La politica, fatta di ideali e consapevolezza, di rispetto e resistenza. La bellezza, sconcertante e illuminante quanto il sesso e il desiderio.<br>\nUn assedio, questo, raccontato nel suo duplice sentimento vissuto al di qua e al di l&#xE0; delle mura, come una vicenda di introspezione, di lotta e di speranza. Un&#x2019;avventura dove la quiete dell&#x2019;attesa risuona con l&#x2019;impeto delle catapulte.<br>\nLa band ha partecipato, fra l&#x2019;altro, al Concorso De Andr&#xE8; 2012 raggiungendo la finale, e ha preso parte al progetto compilation &#x2018;Articolo Uno&#x2019; promosso da L&#x2019;Unit&#xE0;.<br>\nL&#x2019;ipotesi di Aspen, come gruppo o nelle sue singole componenti, ha collaborato negli ultimi anni con Riccardo Tesio, Massimo Pirone, Andrea Tofanelli, Marcello Rosa, Mario e Claudio Corvini, Maryanne Fennimore, Ezra Winston, Gianni Maroccolo, Ivana Gatti, Massimo Giangrande, Andrea Pesce, Arnaldo Vacca e Andrea Piccioni.<br>\n<br>\nNel corso di una intensa attivit&#xE0; live in tutta Italia, L&#x2019;ipotesi di Aspen ha condiviso il palco con Patrizio Fariselli, Rodolfo Maltese, The Niro, Tre allegri ragazzi morti, Diaframma, Lo Zoo di Berlino, IG, Indaco, Marlene Kuntz, Maria Pia De Vito e Enrico Rava.</p></div>\n"	"[{""name"":""CRONACHE DA UN ASSEDIO"",""date"":"" 2016 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/34431.jpg"",""link"":""http://www.rockit.it/lipotesidiaspen/album/cronache-da-un-assedio/34431""},{""name"":""Ipotesi di Aspen"",""date"":"" 2001 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/lipotesidiaspen/album/ipotesi-di-aspen/1115""}]"	"[{""title"":""Recensione - Ipotesi di Aspen"",""url"":""http://www.rockit.it/recensione/1115/lipotesi-di-aspen-ipotesi-di-aspen"",""date"":""24/02/2001""}]"
7928	"L'Ira Di Giotto"	"http://www.rockit.it/iradigiotto"	"Band, Trento, Trentino Alto Adige"	"1"	"Rock, Indie, Pop rock "	"url(/thumb700x250/foto/100264.jpg)"	"[""/recensione/28067/lira-di-giotto-canzoni-dalla-scatola-nera"",""/user/alessiozeni""]"	"\n<div class=""content-rece""><p>L&apos;Ira Di Giotto, band, Trento</p> <p>Il gruppo nasce nei primi giorni del 2013. Inizialmente concentrato su brani in inglese, dall&apos;autunno dello stesso anno &#xE8; al lavoro per scrivere le &quot;Canzoni Dalla Scatola Nera&quot;, registrato nell&apos;agosto 2014 e uscito il 15 gennaio 2015.</p></div>\n"	"[{""name"":""Canzoni Dalla Scatola Nera"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/28067.jpg"",""link"":""http://www.rockit.it/iradigiotto/album/canzoni-dalla-scatola-nera/28067""}]"	"[{""title"":""Recensione - Canzoni Dalla Scatola Nera · L'Ira Di Giotto potrebbe essere la boy band della scena indie italiana. \"Canzoni Dalla Scatola Nera\" è un album semplice, che non delude se non ci si aspetta troppo."",""url"":""http://www.rockit.it/recensione/28067/lira-di-giotto-canzoni-dalla-scatola-nera"",""date"":""25/03/2015""}]"
7929	"l'istante"	"http://www.rockit.it/listante"	"Band, Milano, Lombardia"	"1"	"Rock, Pop "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/listante""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""L'Istante"",""date"":"" 2011 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14932.jpg"",""link"":""http://www.rockit.it/listante/album/listante/14932""}]"	"[]"
7930	"l'istrice"	"http://www.rockit.it/listrice"	"Band, Rovigo, Veneto"	"1"	"Reggae, Patchanka, Cantautore "	"url(/thumb700x250/foto/99237.jpg)"	"[""/recensione/29761/listrice-eppur-si-muove"",""/recensione/27853/listrice-anticrisi"",""/user/istricemusica""]"	"\n<div class=""content-rece""><p>Da vedere, da sentire, da cantare e da ballare.</p> <p>L&apos;istrice &#xE8; una band di 3 elementi che fa canzoni originali in italiano. Negli spettacoli dal vivo l&apos;impatto &#xE8; notevole, il gruppo coinvolge il pubblico con canzoni semplici e dritte al cuore.<br>\nIl suono che si sviluppa da strumenti elettroacustici (chitarra classica, contrabbasso, fiati, batteria) intreccia le musiche pi&#xF9; varie sempre attraverso la forma della canzone. Alcuni dei generi che tocca sono la canzone d&apos;autore, il rock&apos;n&apos;roll, la musica pop, il punk, il reggae, il valzer, il blues, gypsy, flamenco, dub, bossa in un concerto che dura 2 ore o piu&apos;. Nato nel 2007 L&apos;istrice si autoproduce e ha all&apos;attivo 200 concerti, 3 dischi e qualche video in rete. Tra le particolarit&#xE0; del gruppo emerge la figura del cantante e chitarrista (Cris), autentico menestrello moderno e la magia dei musicisti che contribuiscono anche con i cori a creare una musica vibrante e coinvolgente, ironica e pungente capace di attirare a s&#xE9; un pubblico sempre pi&#xF9; numeroso ed eterogeneo. <br>\nL&apos;istrice &#xE8; composto da Criss voce chitarra,Andres bassi, chitarre e cori, Simon batteria percussioni e cori.<br>\nNel 2014&#xA0; sono stati finalista al premio DE ANDRE&#x2019; e BUSCAGLIONE.</p></div>\n"	"[{""name"":""EPPUR SI MUOVE"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29761.jpg"",""link"":""http://www.rockit.it/listrice/album/eppur-si-muove/29761""},{""name"":""ANTICRISI"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27853.jpg"",""link"":""http://www.rockit.it/listrice/album/anticrisi/27853""}]"	"[{""title"":""Recensione - EPPUR SI MUOVE · Tre canzoni riuscite (una un po' meno) in attesa dell'album vero e proprio"",""url"":""http://www.rockit.it/recensione/29761/listrice-eppur-si-muove"",""date"":""09/11/2015""},{""title"":""Recensione - ANTICRISI · \"Anticrisi\", l'album dallo stile unico nel suo genere, da amare o odiare senza alcuna via di mezzo."",""url"":""http://www.rockit.it/recensione/27853/listrice-anticrisi"",""date"":""25/03/2015""}]"
7931	"L'Officina dei Gemiti"	"http://www.rockit.it/lofficinadeigemiti"	"Band, Lombardia"	"0"	"Pop, New-Wave, Alternativo "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"	"[]"
7932	"L'Officina Dei Giochi Leggeri"	"http://www.rockit.it/lofficinadeigiochileggeri"	"Band, Milano, Lombardia"	"0"	"Rock, Indie "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/21612/lofficina-dei-giochi-leggeri-rapsodia"",""/user/lofficinadeigiochileggeri""]"	"\n<div class=""content-rece""><p>L&apos;Officina Dei Giochi Leggeri nasce nell&apos;inverno 2008 da padre blues rock e madre ignota. Dopo l&apos;incisione di un demo autoprodotto di pezzi originali, l&apos;abbandono del cantate, avvenuto nell&apos;autunno 2009, ha costretto il chitarrista (gi&#xE0; compositore della totalit&#xE0; delle liriche) a divenire anche voce, e ha profondamente influito sullo stile compositivo del gruppo, che, abbandonato i Texas-flavour ha virato verso sonorit&#xE0; pi&#xF9; sobriamente albioniche. Collaudata la nuova formazione e acquisita maggiore scioltezza compositiva, l&apos;Officina vi propone un mix eterogeneo di blues e rock, con influenze che vanno dalla psichedelia al barocchismo, dalla Beat Generetion a Wolfgang Amadeus. L&apos;Officina ha partecipato con successo a due edizioni consecutive (2010 e 2011) del Brianza Blues Contest di Monza sotto la direzione artistica del Blues Brother Louis &quot;Blue Lou&quot; Marini, non risultando tra i tre finalisti ma ottenendo ottime recensioni da parte della presente giuria. Inciso un nuovo demo di canzoni originali nell&apos;autunno 2010 ed il singolo &quot;I Especially Care About A Tart&quot; nel mese di dicembre 2011 (remixato nel febbraio successivo da MusicalMaestro), L&apos;Officina Dei Giochi Leggeri inizia nel dicembre 2011 un&apos;interessante collaborazione con Alex Lombardo, che vedr&#xE0; l&apos;organizzazione di una serie di eventi comprendenti numerose realt&#xE0; artistiche della zona. Nel mese di gennaio 2012 L&apos;Officina Dei Giochi Leggeri &#xE8; improvvisamente costretta a dimagrire: il bassista, in seguito a divergenze di natura personale e musicale con gli altri componenti, abbandona irreversibilmente il progetto, presto rimpiazzato da Luca Pasquino, che immediatamente subentra a &quot;colmare il vuoto&quot;, portando con s&#xE9; una ventata di nuovo, pronto e immediatamente partecipe dei processi compositivi e naturalmente delle apparizioni dal vivo della band. Poco dopo subentra Gianluca Laponte a sostituire Stefano alla batteria. La rinnovata formazione subito si impegna e produce del nuovo, e, ll&apos;inizio del 2013 pubblica l&apos;ep &quot;Rapsodia&quot;.</p></div>\n"	"[{""name"":""Rapsodia"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21612.jpg"",""link"":""http://www.rockit.it/lofficinadeigiochileggeri/album/rapsodia/21612""}]"	"[{""title"":""Recensione - Rapsodia · C'è ancora molta strada da fare, e non sempre il pop piacione va bene con il grunge"",""url"":""http://www.rockit.it/recensione/21612/lofficina-dei-giochi-leggeri-rapsodia"",""date"":""13/03/2013""}]"
7933	"L'Officina Della Camomilla"	"http://www.rockit.it/lofficinadellacamomilla"	"Band, Milano, Lombardia"	"142"	"Rock'n'roll "	"url(/thumb700x250/foto/98294.jpg)"	"[""/recensione/33918/lofficina-della-camomilla-palazzina-liberty"",""/intervista/officina-camomilla-palazzina-liberty"",""/recensione/29440/lofficina-della-camomilla-senontipiacefalostesso-b-sides"",""/user/garrinchadischi"",""/user/lofficinadellacamomilla""]"	"\n<div class=""content-rece""><p>L&apos;Officina della Camomilla &#xE8; un progetto nato nel 2008, strumentale, lo-fi da Francesco De Leo. L&apos;idea di Band arriva nel 2010 e da li in poi i cambi di formazione si susseguono senza sosta. In quell&apos;anno viene pubblicata online e stampata a mano una raccolta demo con il celebre artwork del &quot;tizio che vomita un arcobaleno&quot; fatto da Pierpaolo Febbo, Pierpane. Nel 2013 viene pubblicato il primo album, di quella che diventer&#xE0; una trilogia, &quot;Senontipiacefalostesso 1&quot; per Garrincha Dischi, seguono pi&#xF9; di un centinaio di concerti in Italia ed anche un piccolo tour estero. Nel 2014 esce &quot;Senontipiacefalostesso 2&quot; e nel 2015 &quot;Senontipiacefalostesso b-side&quot;. Nel frattempo L&apos;Officina calca i palchi dei pi&#xF9; importanti festival Italiani come Sherwood Festival, Home Festival, Radio Onda D&apos;urto, Mi AMi Festival. Il 2016 &#xE8; l&apos;anno della maturit&#xE0;, in uscita a marzo &quot;Palazzina Liberty&quot; il primo album completamente inedito scritto, arrangiato suonato ed prodotto da Francesco De Leo.</p></div>\n"	"[{""name"":""Palazzina Liberty"",""date"":"" 2016 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33918.jpg"",""link"":""http://www.rockit.it/lofficinadellacamomilla/album/palazzina-liberty/33918""},{""name"":""Senontipiacefalostesso Due"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29285.jpg"",""link"":""http://www.rockit.it/lofficinadellacamomilla/album/senontipiacefalostesso-due/29285""},{""name"":""Senontipiacefalostesso B-Sides"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29440.jpg"",""link"":""http://www.rockit.it/lofficinadellacamomilla/album/senontipiacefalostesso-b-sides/29440""},{""name"":""Senontipiacefalostesso Uno"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/21640.jpg"",""link"":""http://www.rockit.it/lofficinadellacamomilla/album/senontipiacefalostesso-uno/21640""},{""name"":""Raccolta Demo"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14382.jpg"",""link"":""http://www.rockit.it/lofficinadellacamomilla/album/raccolta-demo/14382""},{""name"":""Rockit Vol. 70 - Speciale MI AMI Festival 2015"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29661.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol-70-speciale-mi-ami-festival-2015/29661""},{""name"":""Rockit Vol. 60"",""date"":"" 2014 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/26128.jpg"",""link"":""http://www.rockit.it/compilation/rockit-vol-60/26128""}]"	"[{""title"":""Recensione - Palazzina Liberty · Un album ricco di non-luoghi, sospeso in un non-tempo, che deve necessariamente presentare delle non-canzoni."",""url"":""http://www.rockit.it/recensione/33918/lofficina-della-camomilla-palazzina-liberty"",""date"":""19/03/2016""},{""title"":""Intervista - Ascolta in anteprima il nuovo \"Palazzina Liberty\" e leggi l'intervista · Francesco De Leo racconta le storie dietro il nuovo album dell'Officina della Camomilla, \"Palazzina Liberty\""",""url"":""http://www.rockit.it/intervista/officina-camomilla-palazzina-liberty"",""date"":""19/02/2016""},{""title"":""Recensione - Senontipiacefalostesso B-Sides · Creare una loro playlist è difficilissimo. Il mix tra nostalgiche versioni vecchie e movimentate e versioni nuove delle canzoni rende impossibile la vita del fan con problemi di memoria sul cellulare."",""url"":""http://www.rockit.it/recensione/29440/lofficina-della-camomilla-senontipiacefalostesso-b-sides"",""date"":""17/06/2015""},{""title"":""Articolo - Cult Sessions: L'Officina della Camomilla · Iniziano oggi le Cult Sessions, dei mini live presentati grazie al supporto delle leggendarie Cult Shoes nei quali alcune delle migliori band in circolazione si esibiranno nello store di Milano, in Corso di Porta Ticinese."",""url"":""http://www.rockit.it/articolo/officina-della-camomilla-un-fiore-per-coltello-cult"",""date"":""04/06/2015""},{""title"":""Speciali - Mixtape Furgone · Cosa ascolta l'Officina della Camomilla in furgone?"",""url"":""http://www.rockit.it/articolo/mixtape-furgone-officina-della-camomilla-canzoni-playlist-classifica"",""date"":""25/05/2015""},{""title"":""News - L'Officina della Camomilla: \"Senontipiacefalostesso B-Sides\" · In esclusiva Rockit, il nuovo disco de L'Officina della Camomilla"",""url"":""http://www.rockit.ithttp://www.rockit.it/lofficinadellacamomilla/album/senontipiacefalostesso-b-sides/29440"",""date"":""11/05/2015""},{""title"":""Articolo - MI AMI 2015: la lineup · Il Festival della Musica Importante A Milano aprirà i cancelli per tre giorni, dal 5 al 7 giugno al parco dell'Idroscalo. Tre giorni che uniranno le migliori realtà musicali nazionali e il miglior pubblico possibile."",""url"":""http://www.rockit.it/articolo/mi-ami-2015-lineup-cast"",""date"":""22/04/2015""},{""title"":""News - [CONTEST CHIUSO] L'Officina della Camomilla e Altre di B live a Legnano (MI): vinci un biglietto! · Vinci un biglietto per il concerto de L'officina della camomilla a Legnano (MI)"",""url"":""http://www.rockit.it/news/officina-camomilla-altre-dib-live-legnano-circolone-biglietti"",""date"":""20/04/2015""},{""title"":""Intervista - Garrincha Dischi, un'etichetta diversamente curata · Matteo Romagnoli è il boss di Garrincha Dischi, l'etichetta che in questi anni ha pubblicato gli album di Stato Sociale, L'Orso e L'Officina della Camomilla. In occasione delle serate Diversamente Felici, gli abbiamo fatto qualche domanda per capire il percorso di Garrincha."",""url"":""http://www.rockit.it/intervista/garrincha-stato-sociale-orso-officina-camomilla"",""date"":""19/03/2015""},{""title"":""News - [CONTEST CHIUSO] Diversamente Felici con Garrincha: vinci un biglietto per ogni data! · Vinci un biglietto per ogni data del tour di Diversamente Felici con Garrincha"",""url"":""http://www.rockit.it/news/diversamente-felici-garrincha-roma-milano-bologna-biglietti"",""date"":""19/03/2015""},{""title"":""Speciali - Mixtape Furgone · Cosa ascolta Lo Stato Sociale in furgone?"",""url"":""http://www.rockit.it/articolo/mixtape-furgone-lo-stato-sociale-canzoni-playlist-classifica"",""date"":""04/02/2015""},{""title"":""News - 10 belle foto dal concerto dell'Officina della Camomilla al Magnolia · Le 10 belle foto di Starfooker che raccontano la serata"",""url"":""http://www.rockit.ithttp://www.rockit.it/gallery/lofficina-camomilla-lofficina-camomilla-live-circolo-magnolia-13122014-le-voci-officina-camomilla/29248-98294"",""date"":""15/12/2014""},{""title"":""News - In uscita a Novembre il nuovo album dell'Officina della Camomilla · Uscirà il 4 Novembre e s'intitola \"Senontipiacefalostesso Due\""",""url"":""http://www.rockit.it/news/officina-della-camomilla-nuovo-disco-teaser"",""date"":""18/09/2014""},{""title"":""News - [CONTEST CHIUSO] Garrincha Loves Bari, in palio tantissimi premi per la data del 6 luglio! · Suonano: Lo Stato Sociale, L'orso, L'officina della camomilla e La rappresentante di lista"",""url"":""http://www.rockit.it/news/contest-stato-sociale-vinci-biglietti"",""date"":""03/07/2014""},{""title"":""News - [CONTEST CHIUSO] Biglietti gratis per l'Officina della Camomilla al Circolone di Legnano (MI). · Vinci l'Officina della Camomilla a Legnano il 28 marzo!"",""url"":""http://www.rockit.it/news/contest-gazebo-circolone"",""date"":""10/03/2014""},{""title"":""Recensione - Senontipiacefalostesso Uno · Più simpatici e promettenti de Lo stato Sociale, anche se non mancano derive supponenti e finto-autoironiche"",""url"":""http://www.rockit.it/recensione/21640/lofficina-della-camomilla-senontipiacefalostesso-uno"",""date"":""13/03/2013""},{""title"":""News - Lo Stato Sociale: il primo disco rifatto da 99 Posse, Gazebo Penguins, Ex Otago e molti altri · Lo Stato Sociale si butta sul crowdfunding per produrre un disco di cover dei propri pezzi"",""url"":""http://www.rockit.it/news/stato-sociale-primo-disco-rifatto-99-posse-gazebo-penguins-ex-otago-molti-altri"",""date"":""24/10/2012""},{""title"":""Live Report - A night like this festival, Chiaverano (TO)"",""url"":""http://www.rockit.it/articolo/night-like-this-festival-chiaverano-to"",""date"":""21/07/2012""},{""title"":""News - Supersanto's, sabato è il turno de Il Triangolo · Continua la rassegna romana Supersanto's: questa settimana di scena Il Triangolo e The Niro."",""url"":""http://www.rockit.it/news/supersantos-sabato-turno-de-triangolo"",""date"":""25/07/2012""},{""title"":""News - Zoom Zoom Festival, quattro giorni di musica italiana a Padova con Wora Wora Washington, Drink to Me, Derozer e Fine Before You Came · Inizia il 6 giugno a Noventa Padovana l'edizione 2012 di Zoom Zoom Festival"",""url"":""http://www.rockit.it/news/zoom-zoom-festival-quattro-giorni-musica-italiana-padova-wora-wora-washington-drink-to-me-derozer-fine-before-you-came"",""date"":""06/06/2012""},{""title"":""Recensione - Raccolta Demo"",""url"":""http://www.rockit.it/recensione/14382/lofficina-della-camomilla-raccolta-demo"",""date"":""03/03/2011""}]"
7934	"L'Ondes"	"http://www.rockit.it/ondes"	"Band, Modena, Emilia Romagna"	"3"	"Ska, Rock, Punk "	"url(/thumb700x250/foto/32955.jpg)"	"[""/user/ondes""]"	"\n<div class=""content-rece""></div>\n"	"[{""name"":""Tòt i dè"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12809.jpg"",""link"":""http://www.rockit.it/ondes/album/tot-i-de/12809""}]"	"[]"
7935	"L'Opera di Amanda"	"http://www.rockit.it/operadiamanda"	"Band, Trento, Trentino Alto Adige"	"0"	"Rock, Indie, Alternativo "	"url(/thumb700x250/foto/108983.jpg)"	"[""/recensione/29802/lopera-di-amanda-chimere"",""/user/Opera""]"	"\n<div class=""content-rece""><p>L&apos;Opera di Amanda &#xE8; un progetto nato nel 2010, attualmente ha pubblicato il secondo disco, &quot;Chimere&quot;.</p> <p>L&apos;Opera di Amanda &#xE8; un progetto nato nel 2010, attualmente composto da Simone Gottardi (voce e chitarra), Caterina de Giovanelli (basso) e Fabrizio Lettieri (batteria).<br>\nNel corso dei primi due anni di attivit&#xE0;, con Alessandro Petri alla batteria, il gruppo propone cover di artisti internazionali, e inizia a comporre i primi pezzi inediti. <br>\nA maggio 2012 il gruppo viene selezionato come vincitore del &quot;Contest Tour Live&quot;, organizzato da CG di Aldeno, associazione Aguaz e Spazio Aperto Kaleidoscopio, partecipando a tre impostanti festival trentini: &quot;Flatstock&#x201D;, &#x201C;Albere Park&#x201D; e &quot;SotAlaZopa&quot;. In quest&apos;ultimo L&apos;Opera di Amanda si esibisce prima di Marta sui Tubi e Il Teatro degli Orrori.<br>\nA giugno il gruppo apre il concerto dei Formula 3, in occasione de &quot;The 60th beat Generation&quot;. Sabato 22 giugno presenta &quot;L&apos;Opera di Amanda EP&quot; al Molin de Portegnach, composto da cinque brani inediti. <br>\nDopo numerosi concerti, ad ottobre 2014 Alessandro Petri decide di lasciare il gruppo per divergenze musicali. Al suo posto Fabrizio Lettieri.<br>\nAttualmente l&apos;Opera di Amanda ha pubblicato il secondo disco, &quot;Chimere&quot;, presentato venerd&#xEC; 29 maggio al Molin de Portegnach.</p></div>\n"	"[{""name"":""Chimere"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29802.jpg"",""link"":""http://www.rockit.it/operadiamanda/album/chimere/29802""}]"	"[{""title"":""Recensione - Chimere · Ora tocca a L'Opera di Amanda tirare i dadi, perchè è un gruppo che può vincere facile."",""url"":""http://www.rockit.it/recensione/29802/lopera-di-amanda-chimere"",""date"":""01/10/2015""}]"
7936	"L'ora di religione"	"http://www.rockit.it/oradireligione"	"Band, Brescia, Lombardia"	"0"	"Noise, Post-Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/oradireligione""]"	"\n<div class=""content-rece""><p>noise/post rock da Brescia</p> <p>L&#x2019;Ora di Religione nasce a Brescia nel novembre 2009, a distanza di un anno, dopo qualche apparizione nella provincia bresciana, pubblica un primo Ep contenente tre pezzi registrato al Rec Studio di Bagnolo Mella(bs) e mixato da Daniele Salodini al Piccolo Studio di Rezzato(bs).<br>\n<br>\nL&#x2019;Ora di Religione &#xE8; composta da Paolo Ferrari (batteria), Gabriele Berardi (chitarra), Marco Luppi (basso), Simone Vaccaro (chitarra) e la sua musica si dirama tra noise, post-rock e psichedelia.<br>\n<br>\nNell&#x2019;estate 2012 &#xE8; stato registrato su nastro il secondo Ep, presso il Tup studio di brescia da Stefano Moretti.</p></div>\n"	"[]"	"[]"
